"Points:0","Points:1","Points:2"
-0.10665,-0.014208,-0.05386
-0.13579,-0.030153,-0.052387
-0.12798,-0.059999,-0.020078
-0.13081,-0.023986,-0.042433
-0.11058,-0.0071474,-0.0025726
-0.11993,-0.054471,-0.011921
-0.11932,0.00034521,0.00072049
-0.10938,-0.033211,-0.026376
-0.11711,-0.012935,-0.05288
-0.10211,-0.0096438,-0.0040392
-0.1161,0.00013695,0.00037632
-0.10458,-0.034535,-0.010635
-0.12804,-0.01168,-0.0014369
-0.118,-0.022356,-0.019555
-0.12775,-0.016721,-0.015149
-0.12848,-0.0094106,-0.021596
-0.10365,-0.0041351,-0.0074353
-0.12904,-0.010352,-0.0001924
-0.12251,-0.00081219,-0.0018431
-0.13444,-0.038913,-0.035704
-0.12052,-0.0030113,-0.041783
-0.13223,-0.024383,-0.0032158
-0.12988,0.0010452,0.00040038
-0.11478,-0.019258,-0.01497
-0.12902,-0.019409,-0.021182
-0.13564,-0.048266,-0.045756
-0.1281,-0.057134,-0.0085924
-0.12222,-9.0132e-05,-0.0017699
-0.12872,-0.0016574,-0.0095525
-0.12688,-0.0018247,-0.017815
-0.13625,-0.028316,-0.060986
-0.12067,-0.021887,-0.01256
-0.11514,-7.7587e-05,0.00061902
-0.12687,-0.0022968,-0.047829
-0.13341,-0.027109,-0.0025475
-0.12323,-0.00091314,-0.0010612
-0.12811,-0.0037155,-0.017381
-0.10318,-0.021469,-0.015148
-0.12864,-0.0012409,-0.0003054
-0.13602,-0.0051559,-0.066581
-0.13365,-0.062896,-0.01782
-0.13555,-0.058343,-0.031895
-0.09945,-0.0092375,-0.019078
-0.13303,-0.022456,-0.0072406
-0.12615,-0.0072234,-0.038824
-0.13548,-0.052134,-0.016016
-0.1114,-0.027248,-0.012103
-0.12855,-0.030323,-0.038501
-0.13161,-0.011984,-0.003714
-0.1322,-0.023212,-0.060415
-0.13097,-0.0099957,-0.0014974
-0.11155,-0.024638,-0.018118
-0.10062,0.0001134,-0.010091
-0.13367,-0.017973,-0.019865
-0.11961,-0.00099861,-0.0036639
-0.13298,-0.042644,-0.015141
-0.11961,-0.013116,-0.01426
-0.13095,-0.041251,-0.04975
-0.10296,-0.032195,-0.0074368
-0.13535,-0.031833,-0.042216
-0.13721,-0.067162,-0.011791
-0.10706,-0.0020308,-0.040426
-0.12951,-0.0066823,-0.027499
-0.13431,-0.028263,-0.012465
-0.13429,-0.025722,-0.06034
-0.12005,-0.0031529,-0.024584
-0.13142,-0.00097386,-0.0025948
-0.12383,-0.0086488,-0.026002
-0.10658,-0.02801,-0.0084898
-0.12221,-0.059933,-0.011932
-0.12762,-0.025959,-0.058121
-0.12812,-0.0099397,-0.020143
-0.11305,-0.04053,-0.0037272
-0.11231,-0.045344,-0.033375
-0.12194,-0.042073,-0.017964
-0.11011,-0.0018078,-0.0056011
-0.12937,-0.0043165,-0.00868
-0.13402,-0.024021,-0.062701
-0.10967,-0.022882,-0.0089029
-0.13413,-0.0085655,-0.029351
-0.11151,-0.04612,-0.0070437
-0.14036,-0.047112,-0.031953
-0.11444,-0.0014132,-0.00082171
-0.14095,-0.038704,-0.042798
-0.13246,-0.0010202,-0.00043601
-0.12855,-0.014592,-0.011079
-0.14003,-0.059305,-0.011825
-0.1082,-0.0091113,-0.032674
-0.13936,-0.046879,-0.01367
-0.11109,-0.007128,0.0003965
-0.11786,-0.050503,-0.030026
-0.11963,-0.0074663,-0.0055097
-0.13119,-0.051783,-0.038825
-0.13029,-0.0040292,-0.064676
-0.12471,-0.046853,-0.043424
-0.1293,-0.0048766,-0.011203
-0.12973,-0.031614,-0.057392
-0.11053,-0.023986,-0.026663
-0.11776,-0.01553,-0.010582
-0.13349,-0.013079,-0.064063
-0.13279,-0.0022311,-0.0008746
-0.12453,-0.042125,-0.030768
-0.11662,-0.029786,-0.028136
-0.13966,-0.058808,-0.030565
-0.11262,-0.012206,-0.049533
-0.13071,-0.041975,-0.014415
-0.12223,-0.049314,-0.022411
-0.1392,-0.039334,-0.0010159
-0.1201,-0.023681,-0.045719
-0.11158,-0.044387,-0.024892
-0.11691,-0.039254,-0.043552
-0.10426,-0.0056166,-0.00041627
-0.13478,-0.0025223,-0.010812
-0.13474,0.00025597,-0.0086361
-0.12906,-0.0010585,0.00065161
-0.13398,-0.06573,-0.0075809
-0.13645,-0.022373,-0.0077739
-0.13085,-0.0034641,-0.0056323
-0.12493,-0.04404,-0.019799
-0.11248,-0.04496,-0.022553
-0.11131,0.00038492,0.00077159
-0.13196,-0.0021222,-0.00066144
-0.10863,-0.019614,-0.031945
-0.13114,-0.034182,-0.025384
-0.10368,-0.042785,-0.031865
-0.11737,-0.0022581,-0.040638
-0.1307,-0.053545,-0.0011427
-0.13185,-0.05686,-0.031763
-0.10066,-0.012141,-0.0030994
-0.13725,-0.046207,-0.041683
-0.14016,-0.055831,-0.017571
-0.12576,-0.017845,-0.0040882
-0.11901,-0.0064796,-0.018534
-0.13931,-0.068199,-0.0072555
-0.14117,-0.034816,-0.030301
-0.12778,-0.047236,-0.012086
-0.13437,-0.023792,-0.038314
-0.12622,-0.0359,-0.024127
-0.14042,-0.0079075,-0.035915
-0.12987,-0.025407,-0.039762
-0.12791,-0.017757,-0.03746
-0.12259,-0.012501,-0.020564
-0.10691,-0.052801,-0.019851
-0.13956,-0.044205,-0.010756
-0.1276,-0.021561,-0.012938
-0.13758,-0.0028805,-0.0010564
-0.13469,-0.046585,-0.02673
-0.1393,-0.019313,-0.047436
-0.12349,-0.01833,-0.032898
-0.12072,-0.0067418,-0.0041008
-0.13571,-0.022758,-0.0073457
-0.12362,-0.018481,-0.018928
-0.1279,-0.0030654,-0.012864
-0.11712,-0.0068504,-0.0047341
-0.10805,-0.052916,-0.0054464
-0.12815,-0.022471,-0.018199
-0.12947,-0.0097965,-0.0012655
-0.11955,-0.013781,-0.027363
-0.11476,-0.045811,-0.037269
-0.13145,-0.039804,-0.0055961
-0.10739,-0.0073883,-0.0017386
-0.12251,-0.024736,-0.04316
-0.10529,-0.00053244,-0.0013556
-0.13673,-0.013117,-0.001988
-0.1394,-0.0034425,-0.031187
-0.10467,-0.019784,-0.0093763
-0.12324,-0.0585,-0.021121
-0.1253,5.3274e-05,-0.0030049
-0.13668,-0.010491,-0.030604
-0.13567,-0.0095599,-0.01054
-0.14373,-0.059802,-0.035031
-0.1275,-0.0056372,-0.0014267
-0.10504,-0.0076042,-0.039419
-0.13662,-0.039169,-0.0043281
-0.1283,-0.0011272,-0.025136
-0.13672,-0.051317,-0.043897
-0.10348,-0.00069452,-0.049003
-0.13667,-0.028221,-0.033299
-0.10463,-0.05154,-0.0078535
-0.13689,-0.0074628,-0.011491
-0.10994,-0.0030358,-0.0067934
-0.12997,-0.038093,-0.0078453
-0.13804,-0.034786,-0.015813
-0.13813,-0.037215,-0.056308
-0.13969,-0.00085949,-0.00044806
-0.10295,-0.0022934,-0.0086268
-0.14295,-0.00030634,-0.036584
-0.14361,-0.0099429,-0.056296
-0.11146,-0.036825,-0.012371
-0.097681,-0.047974,-0.0083635
-0.13431,-0.0030172,-0.026089
-0.14681,-0.034006,-0.057832
-0.12273,-0.011475,-0.006042
-0.1,-0.0034815,-0.0059204
-0.12869,-0.034506,-0.055117
-0.13072,-0.052863,-0.036378
-0.12572,-0.033197,-0.0048792
-0.12379,-0.0090719,-0.011241
-0.11911,-0.040699,-0.021362
-0.13269,-0.010068,-0.044404
-0.12236,-0.0044696,0.00044871
-0.127,-0.011688,-0.062053
-0.11793,-0.041925,-0.044561
-0.11999,-0.014425,-0.011135
-0.13174,-0.028084,-0.0084241
-0.13708,-0.048597,-0.031502
-0.10614,-0.017115,-0.012121
-0.13847,-0.023298,-0.0633
-0.12605,-0.037259,-0.014016
-0.10862,-0.00082634,-0.024003
-0.13584,-0.042028,-0.0066028
-0.11681,-0.033676,-0.0061296
-0.13742,-0.03564,-0.0069836
-0.12704,-0.023965,-0.033448
-0.12602,-0.00048024,-0.00096527
-0.11664,-0.00027428,-5.484e-05
-0.12452,-0.011036,-0.044856
-0.14535,-0.032724,-0.04604
-0.14212,-0.0091202,-0.0052381
-0.11615,-0.0095914,-0.018596
-0.131,-0.0077553,-0.050499
-0.13394,-0.02263,-0.033509
-0.13001,-0.04456,-0.0012731
-0.14129,-0.023715,-0.0076814
-0.11408,-0.00016363,0.00048948
-0.12705,-0.0046607,-0.0008321
-0.12797,-0.013424,-0.026909
-0.13793,-0.033099,-0.0025307
-0.13901,-0.0174,-0.020587
-0.14727,-0.0014413,-0.070731
-0.14064,-0.056206,-0.038978
-0.13148,-0.042894,-0.026464
-0.12076,-0.0115,-0.021306
-0.1435,-0.0096108,-0.010624
-0.13709,-0.033623,-0.035852
-0.12341,-0.058119,-0.00093125
-0.13111,-0.0028811,-0.040768
-0.12011,-0.0010749,-0.00069238
-0.13806,-0.0026422,-0.028459
-0.14438,-0.0094028,-0.023711
-0.12901,-0.036229,-0.019873
-0.13846,-0.010855,-0.016252
-0.12493,-0.0007808,-0.044068
-0.12531,-0.025984,-0.014213
-0.11473,-0.019096,-0.027168
-0.12405,-0.014143,-0.028248
-0.11352,-0.00033777,-0.00063912
-0.14644,-0.052343,-0.04675
-0.11262,-0.011928,-0.038415
-0.12078,-0.044004,-0.020268
-0.11727,-0.00051959,0.0006298
-0.14812,-0.02081,-0.053418
-0.12669,-0.028955,-0.039559
-0.14375,-0.007795,-0.005938
-0.1395,-0.019679,-0.052675
-0.11698,-0.0096224,-0.030363
-0.13893,-0.0096474,-0.045739
-0.12024,-0.016559,-0.0018307
-0.13691,-0.021896,-0.012001
-0.14465,-0.0079168,-0.016125
-0.13385,-0.050445,-0.021125
-0.10825,-0.038252,-0.0024715
-0.1188,-0.05223,-0.011371
-0.14604,-0.00706,-0.027145
-0.14011,-0.011972,-0.019519
-0.1293,-0.058156,-0.01293
-0.13875,-0.020362,-0.035779
-0.14199,-0.039998,-0.0484
-0.13918,-0.031211,-0.034184
-0.14132,-0.042501,-0.028612
-0.13956,-0.023362,-0.036345
-0.13347,-0.037018,-0.03227
-0.12356,-0.010112,-0.038083
-0.14173,-0.0018356,-0.0023239
-0.13211,-0.00071531,-0.062781
-0.12032,-0.0029981,-0.0076286
-0.14746,-0.026462,-0.035733
-0.13594,-0.0005085,0.0012488
-0.13675,-0.0095316,-0.039563
-0.13139,-0.014495,-0.0053458
-0.10425,-0.048567,-0.023774
-0.14162,-0.050775,-0.012081
-0.14167,-0.033366,-0.027354
-0.14095,-0.00051831,-0.032233
-0.14083,-0.014836,-0.01399
-0.14348,-0.00065649,-0.0041887
-0.14344,-0.033697,-0.021327
-0.13984,-0.049999,-0.0011967
-0.10652,-0.015129,-0.0002718
-0.14515,-0.030971,-0.016182
-0.11719,-0.0096115,-0.033435
-0.14658,-0.0070762,-0.019536
-0.13803,-0.00077577,0.00056443
-0.1348,-0.051193,-0.016884
-0.1479,-0.023078,-0.064653
-0.14702,-0.0029155,-0.021064
-0.1261,6.895e-05,0.001297
-0.13027,-0.027943,-0.022002
-0.14343,-0.00097527,-0.005192
-0.12895,-0.0085113,-0.048432
-0.13943,-0.012789,-0.041535
-0.13507,-0.005576,-0.06476
-0.11524,-0.012209,-0.026138
-0.14117,-0.0074645,-0.037426
-0.13354,-0.013558,-0.020139
-0.14768,-0.0069103,-0.046316
-0.13864,-0.0023559,-0.00069883
-0.14518,-0.018731,-0.043307
-0.13051,-0.01398,-0.031643
-0.14763,-0.054254,-0.042992
-0.15006,-0.062414,-0.0044082
-0.14783,-0.024902,-0.032967
-0.10431,-0.055031,-0.004887
-0.13664,-0.019929,-0.036885
-0.13952,0.00075631,0.00090346
-0.1512,-0.04802,-0.02254
-0.14443,-0.018302,-0.025492
-0.12781,-0.029831,-0.031257
-0.13173,-0.0020496,-0.0026738
-0.14821,-0.05515,-0.010833
-0.14051,-0.0051156,-0.028793
-0.14074,-0.024883,-0.026618
-0.13919,-0.0056069,-0.042439
-0.12608,-0.0072284,-0.013856
-0.13227,-0.015075,-0.055794
-0.15009,-0.038831,-0.013785
-0.14022,-0.023859,-0.05555
-0.14637,-0.04374,-0.022169
-0.13965,-0.017662,-0.005155
-0.14843,-0.011929,-0.0031964
-0.1292,-0.021589,-0.0071774
-0.14575,-0.00058053,-0.022958
-0.13062,-0.019786,-0.030075
-0.13634,-0.031279,-0.015112
-0.11435,-0.022484,-0.0089826
-0.14751,-0.0045774,-0.015952
-0.13639,-0.011429,-0.0028631
-0.13757,-0.0064328,-0.0038088
-0.14739,-0.0034991,-0.025424
-0.14789,-0.021679,-0.021727
-0.10854,-0.013901,-0.0095446
-0.13262,-0.053415,-0.033217
-0.15043,-0.049918,-0.031751
-0.14304,-0.0011749,-0.013651
-0.12013,-0.036083,-0.043902
-0.14483,-0.0098766,-0.023728
-0.15229,-0.020288,-0.061999
-0.14025,-0.0075282,-0.031612
-0.15038,-0.028731,-0.0021689
-0.11084,-0.021034,-0.0084008
-0.12481,-0.030444,-0.052475
-0.12733,-0.013962,-0.040561
-0.11285,-0.0029918,-0.0036389
-0.14296,-0.0092759,-0.0035737
-0.14119,-0.012025,-0.064514
-0.14335,-0.0059999,-0.012132
-0.15137,-0.047219,-0.05338
-0.11358,-0.00056921,-0.0031365
-0.14983,-0.0074354,-0.032243
-0.1412,-0.0047378,-0.010463
-0.12995,-0.00068632,-0.014752
-0.14848,-0.003154,-0.0038909
-0.14016,-0.051021,-0.034276
-0.15166,-0.029726,-0.022935
-0.15029,-0.020672,-0.026178
-0.14857,-0.0072015,-0.038086
-0.12906,-0.026907,-0.03279
-0.13461,-0.049064,-0.022113
-0.14523,-0.015294,-0.0035187
-0.12936,-0.0095109,-0.0072203
-0.10777,0.00025595,-0.016772
-0.14787,-0.041793,-0.011183
-0.14385,-0.056691,-0.020338
-0.13781,-0.019887,-0.0015471
-0.13459,0.00098431,-0.00047032
-0.14997,-0.058072,-0.0029814
-0.1322,-0.02063,-0.02143
-0.13796,-0.0028298,-0.05499
-0.14096,-0.023973,-0.035996
-0.13497,-0.022665,-0.028511
-0.12971,-0.020858,-0.034841
-0.111,0.0010392,-0.00011511
-0.15093,-0.030885,-0.056038
-0.15124,-0.023295,-0.0050932
-0.13786,-0.046835,-0.049488
-0.15449,-0.056919,-0.012129
-0.1075,-0.03584,-0.02111
-0.11959,-0.0073298,-0.020606
-0.14823,-0.037805,-0.020857
-0.13982,-0.0033712,-0.04204
-0.13738,-0.020878,-0.0047088
-0.11985,-0.012308,-0.002239
-0.12521,-9.9973e-05,-0.019268
-0.12484,-0.021484,-0.054681
-0.14533,-0.016092,-0.00119
-0.15068,-0.042995,-0.026919
-0.13732,-0.018271,-0.021844
-0.14605,-0.03969,-0.024627
-0.13182,-0.021524,-0.0021409
-0.15617,-0.034884,-0.055753
-0.10627,-0.025789,-0.0016719
-0.11985,-0.0065923,-0.013757
-0.1299,-0.032782,-0.029451
-0.14741,-0.0012787,-0.0067299
-0.13622,-0.012311,-0.032413
-0.12776,-0.00099796,-0.0019928
-0.13572,-0.0075808,-0.010505
-0.13605,-0.053104,-0.033804
-0.14866,-0.001631,-0.039826
-0.14186,-0.0026516,-0.0041917
-0.11851,-0.0079186,-0.024689
-0.13911,-0.0092691,-0.0060054
-0.15041,-0.024512,-0.00075424
-0.14875,-0.015223,-0.0096784
-0.12647,-0.00045489,-0.017167
-0.15373,-0.014866,-0.055353
-0.14468,-0.027848,-0.0086337
-0.1449,-0.049565,-0.021666
-0.1557,-0.038248,-0.050315
-0.13856,-0.00016504,-0.027107
-0.14984,-0.014145,-0.016966
-0.14834,-0.015539,-0.060657
-0.13778,-0.047897,-0.032367
-0.11256,-0.013221,-0.0024924
-0.15192,-0.069281,-0.011329
-0.15363,-0.042376,-0.054944
-0.13583,-0.0025934,-0.0072063
-0.14629,-0.0072986,-0.069997
-0.10228,-0.02461,-0.0050935
-0.14308,-0.046174,-0.018437
-0.1222,0.00016638,-0.00056384
-0.14865,-0.0092878,-0.022688
-0.15257,-0.019578,-0.012844
-0.14791,-0.015749,-0.0022789
-0.15744,-0.064629,-0.0013939
-0.11878,-0.014714,-0.037223
-0.1474,-0.0005871,-0.010605
-0.15438,-0.060922,-0.0042485
-0.14942,-0.036977,-0.034384
-0.13998,-0.013775,-0.011825
-0.14865,-0.018248,-0.0038179
-0.15369,-0.013425,-0.035852
-0.15412,-0.038907,-0.0088488
-0.11876,-0.0056624,-0.04898
-0.15201,-0.039153,-0.010096
-0.13674,-0.04892,-0.018494
-0.14255,-0.015084,-0.067809
-0.12439,-0.047921,-0.019269
-0.15188,-0.02194,-0.019368
-0.11215,-0.0055991,-0.038748
-0.14427,-0.011228,-0.0021729
-0.14901,-0.0029977,-0.0027928
-0.13964,-0.014902,-0.017102
-0.15066,-0.036944,-0.0077265
-0.145,-0.013357,-0.0082815
-0.15154,-0.01573,-0.004513
-0.12567,-0.0002229,-0.0027194
-0.13782,-0.0020578,-0.0070696
-0.12006,-0.010557,0.0004373
-0.15456,-0.029717,-0.0069802
-0.12754,-0.0022245,-0.043877
-0.13335,-0.032877,-0.010535
-0.11545,-0.057541,-0.0061649
-0.13965,-0.058163,-0.007872
-0.15193,-0.014255,-0.028409
-0.15135,-0.017119,-0.017577
-0.15145,-0.005441,-0.066306
-0.12963,-0.022176,-0.03292
-0.14584,-0.002981,-0.0017438
-0.14603,-0.033599,-0.019519
-0.14801,-0.027355,-0.017896
-0.1474,-0.018536,-0.0084365
-0.13891,-0.039484,-0.01571
-0.15054,-0.010494,-0.010169
-0.12948,-0.039934,-0.031284
-0.15251,-0.020214,-0.025618
-0.15539,-6.2822e-05,-0.001006
-0.1391,-0.022176,-6.4492e-05
-0.14935,-0.024906,-0.053487
-0.13539,-0.00093069,-0.0014231
-0.15501,0.00025478,-0.037742
-0.14951,-0.01699,-0.0023879
-0.14949,-0.028383,-0.022162
-0.15107,-0.060315,-0.0012063
-0.14175,-0.054813,-0.041651
-0.15673,-0.034821,-0.031845
-0.15541,-0.00088757,-3.4205e-05
-0.15398,-0.041961,-0.058869
-0.14946,-0.0072626,-0.036745
-0.15256,-0.041383,-0.049732
-0.12761,-0.00075092,-3.3418e-05
-0.15506,-0.046654,-0.040655
-0.15154,-0.026817,-0.056065
-0.15367,-0.018743,-0.0047099
-0.1215,-0.017429,-0.00060598
-0.099332,-0.014348,-0.022543
-0.15398,-0.067389,-0.017634
