"Points:0","Points:1","Points:2"
-0.13317,-0.045167,-0.0040614
-0.12895,-0.019931,-0.0042039
-0.13153,-0.0065648,-0.015236
-0.12577,-0.0011272,-0.0069397
-0.13716,-0.048284,-0.025245
-0.12454,-0.010567,-0.019079
-0.12905,-0.005248,-0.0049054
-0.12302,-0.036362,-0.050653
-0.10438,-0.0070055,-0.00048311
-0.13222,-0.022517,-0.026966
-0.10157,-0.0099685,0.00014097
-0.12341,-0.027402,-0.024257
-0.12431,-0.0064547,-0.03223
-0.13398,-0.021034,-0.054182
-0.12337,-0.0010129,0.00030922
-0.11362,-0.032288,-0.016692
-0.13285,-0.036064,-0.031065
-0.13377,-0.012107,-0.011601
-0.12651,-0.00055715,-0.026069
-0.13335,-0.0070138,-0.027333
-0.12713,-0.026084,-0.017661
-0.10987,-0.0014,-0.049503
-0.12822,-0.00084239,0.00074174
-0.1208,-0.0029315,-0.0011989
-0.13225,-0.03141,-0.032255
-0.10696,-0.00082366,-0.0020628
-0.13257,-0.06079,-0.00071069
-0.13254,-0.0065763,-0.011894
-0.12397,-0.016001,-0.023261
-0.13378,-0.048239,-0.0030385
-0.12361,-0.0004303,-0.022424
-0.13622,-0.040345,-0.022466
-0.10708,-0.039406,-0.026636
-0.12775,-0.022991,-0.018709
-0.13434,-0.054817,-0.0090159
-0.11413,-0.0066447,-0.0060391
-0.10748,-0.016947,-0.013032
-0.10878,-0.0021177,-0.010013
-0.1188,-0.019969,-0.021029
-0.12566,-0.031425,-0.054083
-0.13464,-0.043787,-0.05003
-0.12494,-0.036094,-0.00021581
-0.13591,-0.060744,-0.024071
-0.12669,-0.044344,-0.036816
-0.12604,-0.057819,-0.024555
-0.1013,-0.002052,-0.019049
-0.11981,-0.039856,-0.041832
-0.13787,-0.065622,-0.017721
-0.10451,-0.030807,-0.0024587
-0.10973,-0.01076,-0.0053637
-0.1336,-0.0023636,-0.003444
-0.10495,-0.020053,-0.014946
-0.11103,0.0008676,-0.00024888
-0.12992,-0.032273,-0.0023001
-0.12981,-0.014212,-0.029976
-0.12574,-0.022815,-0.011672
-0.12625,0.00010681,-0.00065242
-0.12427,-0.023394,-0.040549
-0.12766,-0.046972,-0.029801
-0.10304,-0.0016492,-0.016722
-0.13621,-0.032344,-0.010759
-0.12086,-0.031073,-0.01239
-0.12938,-0.011614,-0.015263
-0.1314,-0.018175,-0.051307
-0.12163,-0.036152,-0.010348
-0.11054,-0.010205,-0.025192
-0.13288,-0.011062,-0.011735
-0.1371,-0.00013858,-0.0032712
-0.10041,-0.00056407,0.00077344
-0.12454,-0.032775,-0.025567
-0.11917,-0.0037953,0.00040129
-0.13953,-0.025113,-0.051032
-0.13044,-0.021594,-0.011373
-0.14213,-0.039764,-0.041696
-0.119,-0.051392,-0.03389
-0.12961,0.0013991,-0.00030092
-0.13203,-0.0024458,-0.029019
-0.1362,-0.027897,-0.05331
-0.10088,-0.027548,-0.041803
-0.10203,-0.0136,-0.041172
-0.13657,-0.003132,-0.0048788
-0.12266,-0.0085549,-0.0048175
-0.12412,0.00078622,0.00018009
-0.10387,-0.017746,-0.016178
-0.11825,-0.031965,-0.035001
-0.133,-0.03343,-0.0096099
-0.12737,-0.023066,-0.0042941
-0.13845,-0.017113,-0.032816
-0.13028,-0.0049202,-0.050412
-0.13175,-0.038455,-0.013987
-0.12877,-0.0030137,-0.0022927
-0.13604,-0.023892,-0.054657
-0.1372,-0.013313,-0.011605
-0.11842,-0.036797,-0.017159
-0.12149,-0.0045616,-0.0016649
-0.14111,-0.0045873,-0.050542
-0.13496,-0.0038722,-0.046061
-0.11917,-0.04141,-0.027649
-0.10856,-0.023584,-0.027176
-0.11422,-0.01021,-0.034269
-0.13374,-0.040573,-0.029047
-0.13437,3.2596e-05,-0.0014795
-0.12867,-0.027034,-0.027467
-0.10067,-0.03792,-0.016456
-0.12622,-0.0019358,-0.00099391
-0.12831,-0.0032175,-0.06055
-0.13724,-0.058248,-0.0063756
-0.11673,-0.015338,-0.036424
-0.14544,-0.054132,-0.01799
-0.13791,-0.020711,-0.011438
-0.13451,-0.021954,-0.027766
-0.13345,-0.015244,-0.062328
-0.11445,-0.00088469,-0.0018676
-0.13136,-0.012053,-0.00059966
-0.13589,-0.017466,-0.031186
-0.12975,-0.012105,-0.0094429
-0.12479,-0.016737,-0.020635
-0.13312,-0.01896,-0.016127
-0.13323,-0.028717,-0.036981
-0.13831,-0.021761,-0.014628
-0.14005,-0.064993,-0.015646
-0.13335,-0.0057867,-0.0076078
-0.10801,-0.037612,-0.0108
-0.098238,-0.027579,-0.020146
-0.12891,0.00061948,-0.0038091
-0.14389,-0.059084,-0.015811
-0.13941,-0.0081397,-0.029978
-0.13135,4.8554e-05,-3.6531e-05
-0.13131,-0.057869,-0.015615
-0.13762,-0.036038,-0.056596
-0.13546,-0.0030973,-0.0065871
-0.13384,-0.030561,-0.049201
-0.13426,-0.00046209,-0.012966
-0.12303,0.00012545,-0.0037162
-0.14504,-0.039189,-0.031481
-0.14164,-0.020495,-0.035993
-0.1177,-0.030819,-0.030217
-0.13752,-0.011543,-0.042846
-0.14522,-0.014002,-0.04287
-0.14898,-0.0067302,-0.069896
-0.14693,-0.021296,-0.059667
-0.13528,0.00010599,0.00074936
-0.12936,-0.01875,-0.0085366
-0.13806,-0.010785,-0.00862
-0.12437,-0.011963,-0.040412
-0.13394,-0.056049,-0.0047667
-0.14493,-0.021887,-0.012862
-0.1343,-0.028767,-0.031729
-0.13069,-0.00091252,-0.054366
-0.14632,-0.067424,-0.0045381
-0.13926,-0.052393,-0.034065
-0.13137,-0.0027771,-0.061427
-0.1152,-0.0070378,-0.003321
-0.13246,-0.010339,-2.3152e-05
-0.12427,-0.046992,-0.0038207
-0.13583,-0.010377,-0.0031172
-0.14253,-0.016786,-0.025049
-0.12602,-0.049449,-0.0086493
-0.14855,-0.0031371,-0.058198
-0.14702,-0.067812,-0.019122
-0.12954,-0.0039498,-0.020906
-0.12671,-0.023529,-0.024419
-0.14159,-0.037217,-0.043908
-0.14996,-0.01767,-0.069679
-0.1423,-0.038685,-0.033682
-0.14757,-0.026763,-0.042369
-0.14226,-0.066631,-0.018533
-0.14307,-0.047573,-0.023084
-0.12654,-0.0067514,-0.015704
-0.14547,-0.041826,-0.05037
-0.14172,-0.029942,-0.016902
-0.1455,-0.0060289,-0.039843
-0.13443,-0.0068155,-0.012911
-0.11002,-0.032382,-0.018078
-0.13338,-0.011563,-0.031645
-0.12931,-0.029492,-0.010056
-0.1446,-0.018882,-0.019987
-0.14552,-0.0046695,-0.010304
-0.13906,-0.015958,-0.029917
-0.11053,-0.029695,-0.026806
-0.11415,-0.011209,-0.036492
-0.13247,-0.038909,-0.010169
-0.10741,-0.0057605,-0.0069356
-0.14947,-0.052233,-0.011065
-0.12179,-0.018612,-0.017332
-0.1373,-0.046957,-0.038273
-0.14481,-0.0061045,-0.0039214
-0.1446,-0.048221,-0.039403
-0.10911,-0.014309,-0.00060776
-0.14094,-0.037965,-0.0056745
-0.13596,-0.058723,-0.032343
-0.14323,-0.0023272,-0.00025905
-0.13863,-0.010066,-0.0044547
-0.14466,-0.06416,-0.027452
-0.12154,-0.032388,-0.003989
-0.14142,-0.01309,-0.022524
-0.13206,-0.04523,-0.020157
-0.13705,-0.022713,-0.018652
-0.14105,-0.0010496,-0.031921
-0.11909,-0.037493,-0.0087721
-0.14407,-0.0075674,-0.014431
-0.12551,-0.0056637,-0.010874
-0.11245,-0.011939,-0.042541
-0.14745,-0.009758,-0.020426
-0.13891,-0.0049917,-0.026991
-0.12643,-0.0034812,7.3956e-05
-0.13919,-0.057156,-0.034307
-0.12938,-0.0054089,-0.0094486
-0.15262,-0.033182,-0.053601
-0.09953,-0.038204,-0.020774
-0.14873,-0.051289,-0.043183
-0.14812,-0.012253,-0.029004
-0.12729,-0.028544,-0.027791
-0.14516,-0.010463,-0.0056258
-0.14955,-0.012811,-0.060466
-0.14731,-0.0073664,-0.030496
-0.14584,-0.0096683,-0.001822
-0.14819,-0.037204,-0.0027275
-0.12508,-0.05448,-0.012912
-0.12913,-0.033441,-0.014346
-0.14308,-0.0086629,-0.010374
-0.14224,0.00080592,-0.00033062
-0.15126,-0.014429,-0.0456
-0.10893,0.0003708,-0.0029653
-0.13822,-0.0075292,-0.00046659
-0.12525,-0.003804,-0.044046
-0.14751,-0.0021512,-0.0065443
-0.14562,-0.0153,-0.010861
-0.1423,-0.034792,-0.017157
-0.10599,-0.0017506,-0.00010423
-0.13515,-0.0086578,-0.039957
-0.14964,-0.00091186,-0.055925
-0.13988,-0.02596,-0.020699
-0.1276,-0.0030842,-0.023462
-0.1188,-0.01547,-0.057716
-0.14909,-0.012347,-0.042517
-0.11255,-0.003084,-0.0034224
-0.1483,-0.0011215,-0.0005104
-0.13557,-0.015207,-0.015436
-0.13996,-0.030629,-0.046429
-0.14958,0.0010011,0.00074665
-0.13489,-0.017801,-0.030467
-0.10849,-0.0007385,-0.011001
-0.15174,-0.066267,-0.028949
-0.15125,-0.045569,-0.030828
-0.11877,-0.0040001,-0.0034758
-0.12538,-0.0074729,-0.019885
-0.14931,-0.0082453,-0.0096335
-0.15124,-0.032076,-0.011165
-0.14491,-0.0048071,-0.044894
-0.12678,-0.057503,-0.0023383
-0.14846,-0.00419,-0.0027091
-0.1462,-0.022371,-0.01623
-0.14518,-0.052333,-0.022459
-0.15196,-0.007888,-0.038185
-0.1175,-0.01171,-0.021675
-0.1368,-0.040438,-0.011681
-0.1406,-0.0064376,-0.010721
-0.10925,-0.012162,-0.032944
-0.15118,-0.00090577,-0.0056189
-0.13089,-0.033136,-0.042439
-0.11485,-0.0065637,-0.017942
-0.14241,-0.00012294,-0.0015411
-0.14175,-0.004033,-0.0016742
-0.10951,-0.00075089,-0.00027773
-0.11552,-0.058274,-0.0058501
-0.15281,-0.014627,-0.060718
-0.13749,-0.021614,-0.05015
-0.1354,-0.052871,-0.01395
-0.1142,-0.0063623,-0.0020187
-0.15147,-0.0072599,-0.00049891
-0.15404,-0.015038,-0.05564
-0.15051,-0.00774,-0.039616
-0.14431,-0.018685,-0.048608
-0.14707,-0.0081496,-0.031118
-0.12581,-0.045307,-0.019073
-0.13844,-0.041492,-0.046792
-0.1539,-0.046623,-0.019837
-0.15345,-0.051492,-0.0092301
-0.14092,-0.013746,-0.022914
-0.14917,-0.065836,-0.0075824
-0.14986,-0.0079524,-0.052587
-0.1326,-0.012018,-0.04945
-0.1467,-0.0574,-0.037298
-0.14322,-0.037235,-0.027665
-0.1501,-0.040546,-0.009446
-0.13151,-0.02075,-0.021579
-0.14643,-0.013046,-0.057392
-0.15511,-0.029262,-0.044201
-0.14256,-0.0034317,-0.047878
-0.14495,-0.042811,-0.030847
-0.13279,-0.0086908,-0.047836
-0.14685,-0.01271,-0.055383
-0.15465,-0.065614,-0.0072268
-0.15129,-0.035047,-0.028209
-0.14858,-0.019377,-0.0093108
-0.14484,-0.026491,-0.014072
-0.14836,-0.01857,-0.0075757
-0.1468,-0.041626,-0.039755
-0.14787,-0.010403,-0.0033155
-0.11943,-0.00021741,-0.0025169
-0.14393,-0.028989,-0.048499
-0.12166,-0.032724,-0.017507
-0.13296,-0.05511,-0.0024655
-0.14459,-0.015171,-0.031773
-0.11759,-0.012652,-0.0064501
-0.14095,-0.0029939,-0.0021808
-0.15053,-0.0049357,-0.01686
-0.14695,-0.021304,-0.049878
-0.14568,-0.0091195,-0.016255
-0.14909,-0.031304,-0.063183
-0.15672,-0.026471,-0.053491
-0.11675,-0.026376,-0.031671
-0.14131,-0.006132,-0.0042073
-0.15147,-0.016942,-0.021675
-0.099927,-0.0030163,0.0005309
-0.14741,-0.013219,-0.0092056
-0.11726,-0.017322,-0.01331
-0.15166,-0.0083265,-0.031829
-0.13789,-0.024414,-0.015811
-0.15109,-0.019185,-0.0078149
-0.13547,-0.0060527,-0.0030321
-0.1508,-0.025126,-0.0048847
-0.1453,-0.022206,-0.002598
-0.13217,-0.019755,-0.0057561
-0.14637,-0.059624,-0.024829
-0.15223,-0.025016,-0.058908
-0.15393,-0.015331,-0.014079
-0.1244,-0.030691,-0.019746
-0.14133,0.0006898,-0.020126
-0.13621,-0.017279,-0.0070354
-0.13707,-0.065803,-0.0038858
-0.14427,-0.025385,-0.010904
-0.15216,-0.030352,-0.036916
-0.13776,-0.040422,-0.0098027
-0.14554,-0.023969,-0.0089303
-0.14408,-0.003388,-0.0042982
-0.11313,-0.050126,-0.01994
-0.15033,-0.050474,-0.023109
-0.15652,-0.0027131,-0.063194
-0.14175,-0.00023835,-0.0014174
-0.13839,-0.0040677,-0.0016431
-0.14365,-0.0021164,-0.019576
-0.15375,-0.033047,-0.029952
-0.11706,-0.026927,-0.0027072
-0.1527,-0.064008,-0.018542
-0.15056,-0.032159,-0.011067
-0.15374,-0.00050085,0.00047568
-0.14657,-0.032218,-0.0057168
-0.14346,-0.0010235,-0.003272
-0.13931,-0.0030972,-0.015675
-0.14586,-0.00084652,-0.00078711
-0.15417,-0.026406,-0.003289
-0.13265,-0.0039439,-0.0038511
-0.1173,-0.00093602,0.00052649
-0.11737,-0.014955,-0.037272
-0.15483,-0.0046972,-0.023861
-0.14907,-0.069613,-0.00091259
-0.14778,-0.0041586,-0.033746
-0.15585,-0.0014544,-0.0071864
-0.15512,-0.033208,-0.010752
-0.15339,-0.014083,-0.00042968
-0.13586,-0.048666,-0.010092
-0.14752,-0.0080922,-0.021437
-0.14526,-0.050816,-0.0322
-0.13762,-0.0064323,-0.031196
-0.15215,-0.001248,5.3199e-05
-0.14529,-0.0048684,-0.0052028
-0.15792,-0.021948,-0.068856
-0.12628,-0.0008792,1.4309e-05
-0.15525,-0.004927,-0.01119
-0.11932,-0.0013499,-0.030115
-0.14976,-0.04677,-0.0444
-0.15582,-0.0046799,-0.063716
-0.15302,-0.02079,-0.011584
-0.14558,-0.0021297,-0.0066134
-0.1316,-0.010322,-0.0023281
-0.15126,-0.011338,-0.0037866
-0.14921,-0.001285,-0.0023009
-0.14182,-0.031616,-0.0045124
-0.15392,-0.00089245,-0.070684
-0.15784,-0.022714,-0.029037
-0.15238,-0.014065,-0.032895
-0.15918,-0.029182,-0.050924
-0.12208,-0.03175,-0.0022914
-0.1559,-0.014009,-0.023128
-0.15394,-0.014457,-0.038322
-0.14629,0.0011184,-0.00062243
-0.14741,-0.031583,-0.039173
-0.14918,-0.00053258,0.00043327
-0.15686,-0.0097808,-0.0039953
-0.14135,-0.039993,-0.009761
-0.15681,-0.021042,-0.020823
-0.14007,-0.015497,-0.012474
-0.12423,-0.0064224,-0.010708
-0.13993,-0.023691,-0.034441
-0.1474,-0.048934,-0.0013299
-0.13467,-0.012822,-0.016816
-0.14531,-0.043849,-0.02689
-0.10752,-0.013006,-0.019646
-0.11653,-0.036496,-0.019764
-0.14751,-0.071029,-0.001675
-0.13743,-0.037215,-0.00097576
-0.15365,-0.01412,-0.031291
-0.15218,-0.0058394,-0.00064811
-0.13885,-0.0047338,-0.0042898
-0.14835,-0.01626,-0.034468
-0.16152,-0.057623,-0.044796
-0.15849,-0.03239,-0.030894
-0.13652,-0.0080121,-0.0023857
-0.11374,-0.014722,-0.017401
-0.15,0.00013171,-0.0047272
-0.1572,-0.035444,-0.0046347
-0.14708,-0.0052806,-0.017144
-0.15047,-0.0072517,-0.063119
-0.15783,-0.070917,-0.0037089
-0.15777,-0.017921,-0.009758
-0.15547,-0.015812,-0.002918
-0.14421,-0.018312,-0.050159
-0.15474,-0.036336,-0.027481
-0.15849,-0.058226,-0.01412
-0.15042,-0.0093745,-0.049644
-0.14928,-0.045888,-0.00033265
-0.15024,-0.016849,-0.0081147
-0.14893,-0.044794,-0.051707
-0.13285,-0.01135,-0.0083908
-0.15713,-0.0034704,-0.019102
-0.1532,-0.013612,-0.025251
-0.12191,-0.0029106,-0.018525
-0.15185,-0.058407,-0.0074526
-0.1447,-0.045543,-0.028302
-0.14586,-0.037594,-0.012759
-0.14804,-0.047397,-0.010112
-0.15069,-0.0021966,-0.0028179
-0.15995,-0.036124,-0.02473
-0.1605,-0.0427,-0.035932
-0.14102,-0.023006,-0.024341
-0.1326,-0.0089421,-0.065743
-0.16041,-0.037908,-0.03367
-0.15856,-0.047085,-0.056586
-0.12402,-0.0043027,-0.027282
-0.12756,-0.058176,-0.020776
-0.15261,0.00018518,-0.0014152
-0.15819,-0.018758,-0.0094454
-0.15527,-0.00044928,0.00099347
-0.15765,-0.031395,-0.0047171
-0.14872,-0.0010569,-0.005243
-0.15325,-0.0094969,-0.04406
-0.15758,-0.0024141,-0.010849
-0.15162,-0.051304,-0.013839
-0.15458,-0.012584,-0.010015
-0.15906,-0.043764,-0.04066
-0.14845,-0.022483,-0.048298
-0.15327,-0.0012372,-0.011735
-0.16168,-0.057818,-0.035474
-0.14702,-0.018789,-0.021965
-0.15927,-0.015461,-0.0070252
-0.15005,0.0010788,-0.00059753
-0.1599,-0.052364,-0.025507
-0.14954,-0.032373,-0.015191
-0.15763,-0.056457,-0.013644
-0.15834,-0.01457,-0.05506
-0.15553,-0.03704,-0.024319
-0.16095,-0.049688,-0.052807
-0.1458,-0.007977,-0.0013978
-0.15079,-0.0034938,-0.010136
-0.16267,-0.039005,-0.046805
-0.16156,-0.062806,-0.0047116
-0.14631,-0.003595,-0.051372
-0.11851,-0.019183,-0.0027299
-0.13959,-0.012856,-0.045919
-0.12819,-0.00017235,-0.010315
-0.16138,-0.024681,-0.06832
-0.16032,-0.0058405,-0.010599
-0.15723,-0.00076332,-0.0053738
-0.14233,-0.025607,-0.00044731
-0.15577,-0.0056518,-0.0018133
-0.16154,-0.038446,-0.021142
-0.15992,-0.018998,-0.017718
-0.15776,-0.061963,-0.022086
-0.14467,-0.022249,-0.043144
-0.15271,-0.031959,-0.011643
-0.15417,-0.057555,-0.037633
-0.14622,-0.050619,-0.0077152
-0.11802,-0.055849,-0.0026584
-0.15659,-0.023281,-0.0067882
-0.16169,-0.053959,-0.016487
-0.15317,-0.0078913,-0.038371
-0.15063,-0.0070892,-0.0069805
-0.16005,-0.044472,-0.034511
-0.16309,-0.04672,-0.046069
-0.15901,-0.032498,-0.0071402
-0.15092,-0.0007599,-0.00019296
-0.14608,-0.021248,-2.2364e-05
-0.11159,-0.034926,-0.019448
-0.16016,-0.015871,-0.013975
-0.15893,-0.00089494,-0.0019606
-0.1605,-0.026909,-0.061136
-0.15028,-0.041152,-0.026322
-0.14983,-0.011037,-0.0069572
-0.12736,-0.0074603,-0.029603
-0.14352,-0.043699,-0.0011061
-0.13772,-0.023164,0.00048806
-0.16148,0.00016348,-0.0010713
-0.15173,-0.0038511,-0.0028148
-0.15688,-0.04286,-0.024403
-0.15365,-0.01699,-0.012256
-0.15822,-0.03347,-0.012543
-0.14093,-0.037086,-0.017985
-0.15797,0.00019078,-0.013926
-0.16347,-0.0040492,-0.044786
-0.15372,-0.01091,-0.0079764
-0.1519,-0.02225,-0.0684
-0.15176,-0.008021,-0.0308
-0.15213,-0.0063816,-0.010969
-0.16189,-0.0083587,-0.0082665
-0.16044,-0.0034956,-0.025752
-0.1551,-0.047704,-0.033232
-0.16285,-0.023858,-0.04295
-0.13735,-3.636e-05,-0.0023648
-0.13276,-0.018772,-0.0023412
-0.15677,-0.0021736,-0.0010187
-0.15881,-0.022763,-0.064105
-0.15387,-0.0030782,-0.017577
-0.15404,-0.038652,-0.033723
-0.15136,-0.022598,-0.016731
-0.15975,-0.0050865,-0.043538
-0.16209,-0.02702,-0.029209
-0.15375,-0.025786,-0.005137
-0.10497,-0.033867,-0.034364
-0.1616,-0.0044232,-0.0063921
-0.15564,-0.02914,-0.025653
-0.14906,-0.014028,-0.025089
-0.14483,-0.0035063,-0.0032266
-0.15882,-0.019787,-0.062022
-0.13235,-0.016371,-0.0041566
-0.13068,-0.0022335,-0.013578
-0.16096,-0.062196,-0.022848
-0.152,0.00026776,0.001295
-0.16118,-0.0035002,-0.033682
-0.16514,-0.042199,-0.013492
-0.13512,-0.0011383,-0.028356
-0.15834,-0.035216,-0.045181
-0.16554,-0.066501,-0.0047007
-0.16261,-0.048608,-0.0011536
-0.15146,-0.038624,-0.049568
-0.16414,-0.0043546,-0.018463
-0.1062,-0.021543,-0.0046635
-0.16315,-0.0038978,-0.0069212
-0.15643,-0.0047787,0.00010102
-0.15737,0.00012256,-0.0051152
-0.15809,-0.017721,-0.028084
-0.15811,-0.0036886,-0.025584
-0.15801,-0.02157,-0.015959
-0.1647,-0.05846,-0.026376
-0.1438,-0.015892,-0.0081056
-0.16365,-0.00074376,-0.012803
