"Points:0","Points:1","Points:2"
-0.15341,-0.064909,-0.020246
-0.1383,-0.06252,-0.016906
-0.12132,-0.060251,-0.016218
-0.15337,-0.044523,-0.011492
-0.1534,-0.044315,-0.012302
-0.16769,-0.049151,-0.015442
-0.13522,-0.045446,-0.012445
-0.14995,-0.049529,-0.015641
-0.13657,-0.047471,-0.013689
-0.098048,-0.037906,-0.012023
-0.13685,-0.049595,-0.014839
-0.15882,-0.057531,-0.019796
-0.1484,-0.057374,-0.017961
-0.12038,-0.051697,-0.017533
-0.16449,-0.060155,-0.022292
-0.13182,-0.055916,-0.019426
-0.10184,-0.048825,-0.015345
-0.11849,-0.054743,-0.018407
-0.099778,-0.049415,-0.016872
-0.1252,-0.057267,-0.021099
-0.10598,-0.052711,-0.016995
-0.17129,-0.067845,-0.026343
-0.12765,-0.059534,-0.020143
-0.14813,-0.067728,-0.021759
-0.12513,-0.059866,-0.020519
-0.12775,-0.061749,-0.019671
-0.10727,-0.050428,-0.018204
-0.12288,-0.058161,-0.022045
-0.11477,-0.054577,-0.018664
-0.15111,-0.043689,-0.01709
-0.16781,-0.049227,-0.020821
-0.15204,-0.049279,-0.019657
-0.13585,-0.048424,-0.020446
-0.14236,-0.052688,-0.022261
-0.13469,-0.050263,-0.021508
-0.13587,-0.051461,-0.022033
-0.17282,-0.05999,-0.024471
-0.15468,-0.057476,-0.02559
-0.14362,-0.056525,-0.022683
-0.1306,-0.054425,-0.023337
-0.118,-0.051891,-0.019809
-0.10766,-0.049506,-0.020147
-0.1534,-0.05907,-0.025737
-0.16343,-0.064594,-0.025095
-0.16509,-0.064634,-0.026665
-0.13043,-0.061415,-0.024308
-0.15384,-0.06526,-0.030462
-0.14089,-0.062989,-0.028385
-0.14484,-0.062975,-0.028311
-0.16967,-0.067944,-0.031166
-0.11523,-0.051774,-0.022848
-0.17172,-0.068687,-0.030819
-0.12634,-0.037169,-0.013741
-0.11459,-0.03451,-0.012895
-0.16399,-0.04448,-0.021617
-0.16798,-0.044259,-0.020477
-0.10961,-0.035624,-0.016606
-0.10608,-0.035642,-0.014446
-0.11509,-0.040896,-0.018933
-0.15691,-0.050506,-0.024514
-0.14906,-0.049835,-0.021625
-0.12714,-0.046683,-0.020775
-0.16899,-0.0527,-0.026572
-0.15883,-0.054824,-0.025391
-0.13953,-0.051454,-0.024061
-0.11618,-0.0467,-0.022749
-0.1462,-0.057056,-0.029369
-0.15585,-0.059758,-0.027498
-0.11293,-0.05009,-0.023558
-0.15379,-0.060551,-0.029215
-0.13731,-0.060244,-0.031061
-0.11312,-0.051974,-0.025472
-0.16148,-0.065345,-0.031669
-0.14473,-0.063143,-0.029023
-0.14139,-0.061904,-0.029859
-0.12074,-0.054002,-0.027789
-0.10446,-0.048021,-0.022299
-0.11054,-0.033269,-0.015508
-0.16411,-0.044008,-0.022191
-0.14351,-0.04252,-0.021585
-0.12774,-0.03806,-0.019321
-0.1368,-0.041371,-0.02245
-0.13472,-0.040177,-0.022687
-0.11061,-0.035813,-0.020029
-0.10842,-0.037699,-0.018374
-0.10089,-0.034667,-0.017257
-0.17212,-0.049304,-0.029356
-0.12788,-0.043326,-0.023863
-0.10277,-0.037238,-0.020849
-0.10525,-0.043342,-0.023899
-0.13881,-0.052285,-0.028918
-0.1002,-0.042433,-0.023963
-0.17005,-0.057813,-0.032452
-0.16711,-0.057804,-0.032977
-0.13634,-0.053986,-0.029172
-0.099576,-0.046545,-0.025668
-0.16349,-0.060433,-0.033811
-0.16719,-0.063033,-0.038949
-0.14624,-0.062102,-0.034103
-0.13484,-0.057176,-0.033734
-0.14264,-0.058572,-0.03693
-0.1622,-0.036769,-0.021484
-0.15588,-0.038163,-0.022385
-0.15479,-0.038806,-0.022953
-0.15364,-0.036026,-0.020682
-0.14458,-0.036391,-0.02282
-0.12914,-0.033231,-0.019179
-0.10623,-0.028856,-0.018731
-0.14533,-0.04098,-0.024562
-0.13722,-0.037811,-0.021678
-0.14609,-0.040767,-0.025124
-0.16422,-0.047997,-0.030408
-0.12239,-0.040802,-0.025666
-0.15384,-0.048963,-0.030808
-0.14314,-0.051558,-0.033238
-0.16527,-0.057664,-0.038358
-0.13712,-0.056561,-0.036733
-0.13097,-0.052813,-0.037471
-0.12943,-0.052978,-0.03476
-0.12539,-0.051689,-0.034412
-0.16793,-0.036441,-0.028067
-0.12509,-0.032301,-0.022591
-0.11227,-0.028939,-0.018994
-0.14639,-0.036142,-0.026222
-0.12539,-0.035068,-0.024197
-0.10501,-0.033149,-0.025528
-0.11398,-0.033211,-0.026066
-0.14918,-0.043424,-0.03269
-0.14747,-0.042646,-0.030501
-0.12898,-0.038896,-0.031019
-0.1028,-0.035271,-0.02526
-0.12273,-0.044016,-0.035332
-0.16698,-0.05222,-0.041964
-0.13694,-0.04944,-0.038589
-0.12422,-0.046831,-0.035488
-0.11043,-0.04474,-0.032604
-0.13018,-0.05032,-0.036459
-0.12804,-0.04886,-0.038344
-0.10879,-0.044297,-0.035596
-0.11358,-0.047809,-0.035231
-0.14362,-0.055619,-0.041343
-0.17164,-0.059505,-0.043367
-0.12849,-0.049745,-0.039226
-0.11999,-0.047789,-0.037502
-0.17174,-0.034129,-0.029122
-0.16531,-0.035147,-0.029203
-0.11794,-0.028281,-0.024046
-0.14235,-0.034231,-0.027395
-0.16934,-0.041589,-0.034685
-0.16094,-0.037893,-0.033326
-0.13157,-0.035154,-0.030927
-0.16096,-0.040759,-0.035965
-0.16459,-0.042095,-0.034795
-0.11957,-0.03465,-0.031385
-0.10938,-0.033362,-0.030542
-0.14948,-0.042259,-0.035471
-0.12903,-0.038643,-0.033549
-0.11672,-0.036521,-0.030873
-0.10349,-0.034522,-0.027768
-0.14571,-0.043706,-0.039851
-0.098869,-0.035196,-0.031029
-0.10666,-0.040285,-0.032556
-0.13108,-0.045401,-0.039708
-0.1066,-0.03987,-0.034958
-0.16465,-0.052289,-0.046411
-0.13978,-0.050936,-0.043401
-0.11442,-0.044958,-0.038634
-0.14713,-0.053192,-0.045511
-0.12765,-0.049154,-0.040493
-0.14055,-0.051663,-0.044306
-0.11462,-0.04375,-0.037041
-0.10054,-0.038608,-0.032261
-0.11901,-0.044855,-0.041756
-0.12678,-0.049006,-0.042017
-0.1505,-0.028203,-0.029799
-0.16635,-0.030933,-0.02988
-0.15134,-0.030116,-0.030446
-0.10967,-0.025395,-0.025118
-0.11447,-0.027359,-0.026594
-0.14189,-0.033074,-0.033503
-0.11664,-0.032363,-0.030452
-0.12521,-0.030543,-0.032102
-0.15237,-0.038571,-0.037447
-0.15122,-0.039548,-0.038279
-0.10837,-0.031292,-0.031709
-0.10954,-0.03203,-0.032463
-0.14929,-0.040709,-0.039431
-0.13201,-0.038241,-0.036053
-0.1414,-0.040485,-0.04001
-0.11548,-0.035486,-0.036226
-0.16817,-0.047374,-0.044425
-0.10331,-0.036628,-0.035339
-0.15331,-0.0447,-0.045811
-0.16976,-0.049643,-0.048373
-0.1566,-0.048543,-0.047112
-0.12344,-0.041631,-0.043391
-0.11144,-0.041301,-0.040595
-0.16063,-0.054162,-0.050547
-0.17099,-0.028087,-0.03382
-0.1623,-0.027421,-0.032326
-0.16867,-0.028047,-0.033106
-0.12459,-0.028089,-0.030929
-0.17122,-0.034937,-0.037412
-0.13901,-0.032874,-0.036431
-0.13344,-0.030934,-0.033123
-0.13472,-0.033319,-0.039419
-0.12145,-0.030507,-0.036112
-0.13901,-0.03648,-0.038911
-0.13519,-0.034713,-0.041132
-0.1423,-0.03694,-0.044415
-0.14665,-0.040285,-0.048712
-0.10895,-0.036417,-0.03983
-0.16808,-0.045137,-0.050509
-0.14637,-0.042797,-0.051744
-0.17023,-0.046252,-0.050574
-0.14011,-0.044386,-0.04747
-0.11154,-0.038019,-0.041237
-0.14729,-0.046546,-0.052062
-0.16124,-0.048786,-0.053291
-0.13005,-0.042638,-0.047942
-0.11495,-0.03902,-0.042235
-0.16761,-0.025535,-0.035017
-0.15979,-0.026429,-0.035883
-0.11922,-0.022101,-0.032264
-0.15887,-0.024584,-0.03478
-0.13261,-0.025096,-0.033097
-0.11747,-0.021732,-0.030086
-0.1016,-0.020447,-0.028544
-0.16624,-0.027859,-0.039099
-0.14649,-0.027463,-0.037835
-0.13825,-0.026283,-0.037546
-0.13385,-0.025987,-0.033294
-0.11,-0.023398,-0.0317
-0.11954,-0.026238,-0.034731
-0.13557,-0.029004,-0.038264
-0.1688,-0.033321,-0.044575
-0.12518,-0.028612,-0.03883
-0.13172,-0.032765,-0.040818
-0.14524,-0.033413,-0.044279
-0.13022,-0.031353,-0.043482
-0.12534,-0.033158,-0.044279
-0.1184,-0.03189,-0.040838
-0.11197,-0.030845,-0.040057
-0.10553,-0.031126,-0.039754
-0.15673,-0.04013,-0.051233
-0.13143,-0.03582,-0.047495
-0.11289,-0.035017,-0.044461
-0.123,-0.036677,-0.046241
-0.168,-0.043544,-0.052782
-0.15228,-0.042199,-0.054901
-0.11568,-0.035501,-0.045097
-0.11498,-0.036372,-0.044406
-0.16762,-0.044531,-0.058635
-0.11564,-0.034424,-0.046969
-0.10198,-0.032064,-0.043947
-0.1698,-0.021933,-0.03768
-0.16357,-0.023347,-0.038009
-0.15076,-0.022324,-0.036553
-0.16877,-0.026299,-0.041774
-0.16052,-0.02578,-0.038749
-0.1353,-0.021833,-0.036874
-0.13406,-0.023625,-0.037563
-0.15643,-0.026972,-0.043858
-0.13976,-0.026893,-0.04056
-0.12763,-0.024775,-0.03897
-0.11417,-0.02493,-0.039144
-0.10524,-0.024088,-0.037199
-0.16582,-0.032748,-0.047744
-0.15153,-0.031878,-0.04611
-0.16576,-0.035678,-0.053935
-0.11487,-0.028311,-0.044555
-0.12472,-0.031422,-0.049469
-0.16273,-0.038608,-0.057144
-0.15797,-0.03953,-0.056319
-0.15432,-0.037425,-0.058185
-0.14814,-0.038508,-0.058632
-0.12634,-0.036559,-0.052159
-0.10826,-0.029701,-0.046467
-0.15787,-0.041522,-0.06001
-0.12543,-0.035263,-0.051363
-0.14153,-0.040744,-0.055855
-0.11858,-0.033727,-0.050935
-0.10156,-0.029959,-0.04136
-0.16928,-0.021732,-0.041879
-0.15187,-0.022013,-0.039049
-0.14911,-0.020322,-0.040775
-0.15023,-0.020155,-0.036391
-0.14065,-0.017609,-0.036082
-0.10395,-0.016959,-0.030763
-0.16731,-0.025139,-0.042722
-0.13644,-0.019517,-0.039132
-0.15769,-0.025091,-0.043829
-0.1369,-0.023363,-0.041277
-0.1042,-0.021802,-0.036885
-0.11434,-0.024358,-0.041462
-0.11611,-0.025353,-0.044079
-0.10291,-0.023217,-0.041967
-0.10861,-0.025538,-0.045843
-0.16788,-0.035199,-0.05711
-0.14014,-0.030251,-0.055749
-0.15594,-0.034735,-0.061458
-0.14156,-0.037054,-0.058889
-0.15313,-0.03703,-0.062711
-0.16165,-0.019968,-0.04208
-0.14433,-0.019373,-0.04403
-0.11611,-0.016321,-0.039217
-0.15987,-0.021014,-0.046624
-0.12047,-0.020099,-0.040135
-0.11909,-0.018989,-0.042238
-0.14223,-0.024721,-0.050979
-0.12088,-0.024038,-0.048735
-0.11964,-0.023525,-0.048953
-0.1093,-0.021133,-0.04615
-0.12582,-0.026343,-0.052555
-0.13073,-0.025784,-0.054835
-0.16076,-0.031179,-0.061478
-0.15162,-0.029622,-0.060603
-0.1745,-0.031186,-0.06572
-0.11148,-0.025391,-0.049786
-0.1073,-0.024828,-0.050344
-0.16601,-0.015405,-0.043362
-0.12593,-0.013643,-0.040302
-0.12516,-0.011307,-0.037744
-0.12129,-0.011686,-0.037594
-0.14483,-0.015613,-0.045665
-0.14255,-0.015959,-0.043357
-0.1287,-0.01499,-0.043103
-0.14661,-0.020018,-0.048108
-0.14265,-0.018892,-0.045537
-0.13511,-0.018477,-0.047211
-0.12853,-0.018151,-0.045423
-0.11735,-0.015934,-0.043946
-0.1241,-0.017288,-0.045223
-0.11781,-0.01898,-0.045041
-0.10784,-0.017133,-0.040945
-0.164,-0.022101,-0.05475
-0.16581,-0.023213,-0.054944
-0.13934,-0.019509,-0.050835
-0.13771,-0.020345,-0.050119
-0.12697,-0.018719,-0.047576
-0.16349,-0.025717,-0.05779
-0.1188,-0.019512,-0.048134
-0.10491,-0.018214,-0.045246
-0.16299,-0.027249,-0.059337
-0.15964,-0.027326,-0.060123
-0.13187,-0.024825,-0.055547
-0.12627,-0.022055,-0.054591
-0.11579,-0.021325,-0.052218
-0.10776,-0.019334,-0.050891
-0.15855,-0.02925,-0.06674
-0.097525,-0.020158,-0.044124
-0.14492,-0.010452,-0.04222
-0.1028,-0.0093559,-0.034283
-0.14367,-0.012491,-0.046292
-0.1008,-0.011807,-0.037222
-0.10589,-0.011452,-0.039112
-0.13831,-0.015969,-0.048544
-0.14485,-0.016983,-0.055335
-0.14084,-0.018081,-0.057693
-0.13353,-0.019425,-0.057256
-0.13901,-0.020758,-0.06071
-0.13225,-0.021241,-0.059195
-0.12736,-0.0194,-0.060639
-0.1451,-0.024354,-0.063167
-0.13949,-0.021737,-0.063751
-0.1443,-0.02434,-0.063155
-0.11875,-0.008813,-0.039616
-0.11746,-0.0086043,-0.040804
-0.16329,-0.012188,-0.05229
-0.14192,-0.01099,-0.048321
-0.13836,-0.013678,-0.051844
-0.11049,-0.013104,-0.046482
-0.15846,-0.014814,-0.058945
-0.1491,-0.014049,-0.058186
-0.13546,-0.016352,-0.055802
-0.13989,-0.016927,-0.05753
-0.13578,-0.014737,-0.057222
-0.16606,-0.020517,-0.064987
-0.16302,-0.021105,-0.066279
-0.13229,-0.018044,-0.061458
-0.16664,-0.017936,-0.070004
-0.16639,-0.02104,-0.070241
-0.14621,-0.020032,-0.067956
-0.16941,-0.019974,-0.071726
-0.10449,-0.014255,-0.049698
-0.10183,-0.016163,-0.051118
-0.1539,-0.0071706,-0.045532
-0.14256,-0.0069823,-0.044299
-0.12162,-0.0068874,-0.041203
-0.11927,-0.0067008,-0.040298
-0.14754,-0.007973,-0.049168
-0.13582,-0.0083337,-0.046964
-0.11748,-0.0060544,-0.042579
-0.12839,-0.0096109,-0.049904
-0.13394,-0.011045,-0.05372
-0.15632,-0.011906,-0.060178
-0.13025,-0.012494,-0.05605
-0.10273,-0.0098866,-0.046977
-0.098317,-0.0092831,-0.047094
-0.1544,-0.011781,-0.061449
-0.14172,-0.012677,-0.05971
-0.10222,-0.010879,-0.049335
-0.13852,-0.01523,-0.063184
-0.16728,-0.013434,-0.069024
-0.1527,-0.015902,-0.068973
-0.14359,-0.015702,-0.067924
-0.15672,-0.01514,-0.071934
-0.15447,-0.015106,-0.07057
-0.10756,-0.013009,-0.051923
-0.10667,-0.010166,-0.051928
-0.11461,-0.0060931,-0.050531
-0.16445,-0.011229,-0.063235
-0.15505,-0.011325,-0.065086
-0.12666,-0.009312,-0.058329
-0.1642,-0.0088489,-0.067862
-0.13063,-0.010757,-0.061512
-0.12393,-0.0094913,-0.062652
-0.1488,-0.01225,-0.069795
-0.11958,-0.010014,-0.058821
-0.1594,-0.01215,-0.07275
-0.11618,-0.010768,-0.059671
-0.11253,-0.0027772,-0.042661
-0.15153,-0.0058163,-0.058587
-0.1623,-0.0061697,-0.063168
-0.14396,-0.0042116,-0.058433
-0.16638,-0.0066103,-0.066189
-0.10044,-0.0056534,-0.053157
-0.14861,-0.0060566,-0.069168
-0.12548,-0.0057749,-0.062897
-0.099273,-0.0033734,-0.052604
-0.14015,-0.0069141,-0.069017
-0.12263,-0.0043841,-0.062268
-0.13191,-0.0078102,-0.066145
-0.14664,-0.0018833,-0.049016
-0.10788,-0.0014622,-0.044938
-0.16281,-0.0028832,-0.056087
-0.16442,-0.0011429,-0.058388
-0.12863,-0.00040181,-0.051324
-0.17435,-0.0017986,-0.061527
-0.14303,-0.0013777,-0.056855
-0.16268,-0.00049693,-0.061449
-0.16186,-0.0027131,-0.061241
-0.14148,-0.0031638,-0.057425
-0.13031,-0.0021785,-0.057602
-0.11609,-0.00082209,-0.05473
-0.16933,-0.0027732,-0.066364
-0.14036,-0.00061425,-0.063994
-0.10106,-0.0030261,-0.05278
-0.15028,-0.002095,-0.066052
-0.13416,-0.0034285,-0.063346
-0.17362,-5.6362e-05,-0.030492
-0.17283,-0.008206,-0.029274
-0.17178,-0.035338,-0.0016542
-0.17157,-0.01133,-0.031375
-0.1729,-0.010958,-0.030799
-0.16661,-0.038203,0.00012718
-0.15659,-0.01505,-0.02918
-0.16672,-0.029542,-0.017279
-0.16797,-0.001722,-0.044
-0.16684,-0.011252,-0.037105
-0.17096,-0.013418,-0.034846
-0.17421,-0.038393,-0.012621
-0.16653,-0.04507,-0.0027922
-0.17061,-0.0027846,-0.048812
-0.17335,-0.020563,-0.036419
-0.16074,-0.04118,-0.0095006
-0.1622,-0.045723,-0.0062207
-0.16225,-0.045906,-0.0082689
-0.15993,0.00063198,-0.00072024
-0.16835,-0.0013924,0.0004474
-0.16967,0.00022605,-0.00047351
-0.15478,-0.0018433,-0.00010562
-0.157,5.4115e-05,0.0005456
-0.14901,0.0002813,-0.00097739
-0.16924,-2.6118e-05,0.00020479
-0.16451,-0.00097642,8.7399e-05
-0.17076,-0.00021465,0.0012707
-0.12044,0.00024121,0.0004155
-0.15995,-0.00049443,9.338e-05
-0.17244,0.00012827,5.2877e-05
-0.17105,-0.00030399,0.00084582
-0.17045,-5.683e-05,-0.0002449
-0.17246,0.00072448,-0.00028658
-0.16061,-0.00021953,-0.0059327
-0.16318,-0.0010109,-0.0054513
-0.15367,0.00017447,-0.0045615
-0.15647,0.00063805,-0.0042869
-0.17217,-0.00051191,-0.0051078
-0.15527,-0.0039343,-0.002765
-0.17112,-0.0011107,-0.0022433
-0.17189,-0.002249,-0.0014403
-0.16072,-0.0039636,-0.00058689
-0.16631,-0.006285,-0.00061415
-0.16789,-0.0033855,-6.564e-05
-0.16461,-0.0043453,-0.0033155
-0.16975,-3.5443e-05,-0.013268
-0.16989,-0.0037746,-0.010329
-0.1597,-0.0037513,-0.010665
-0.15534,-0.0051652,-0.0075686
-0.16601,-0.0065398,-0.0063385
-0.17064,-0.007388,-0.0072641
-0.16741,-0.0096573,-0.0037403
-0.16059,-0.012152,-0.001236
-0.17088,-0.013314,-0.00024227
-0.16597,-0.0045774,-0.015664
-0.16326,-0.0032893,-0.016251
-0.16283,-0.0044749,-0.011734
-0.16429,-0.0071445,-0.01226
-0.16393,-0.011166,-0.0075684
-0.16668,-0.015113,-0.0044623
-0.16846,-0.014462,-0.0035347
-0.16666,-0.016789,-0.0011137
-0.17212,0.00038376,-0.021068
-0.16953,-0.0074412,-0.014377
-0.17088,-0.009483,-0.011672
-0.17258,-0.011346,-0.01269
-0.16064,-0.012912,-0.0083827
-0.17035,-0.014575,-0.0079428
-0.16365,-0.014781,-0.007443
-0.16106,-0.01845,-0.0028633
-0.15617,-0.022571,-8.0945e-05
-0.16337,-0.0005804,-0.024726
-0.16527,-0.0046088,-0.022884
-0.12203,-0.005025,-0.018313
-0.16433,-0.0061612,-0.020606
-0.16698,-0.014302,-0.015158
-0.16626,-0.018794,-0.010182
-0.16383,-0.020015,-0.0060059
-0.1697,-0.021924,-0.0034867
-0.16966,-0.026569,-0.0022546
-0.17288,-0.025325,-0.0035555
-0.16663,-0.0048324,-0.026746
-0.1661,-0.017165,-0.015796
-0.16804,-0.016622,-0.017362
-0.16743,-0.016784,-0.016377
-0.17075,-0.021061,-0.011778
-0.17254,-0.023127,-0.0074101
-0.16161,-0.010698,-0.02567
-0.15862,-0.01494,-0.019407
-0.15021,-0.017559,-0.016892
-0.16436,-0.02001,-0.015101
-0.17065,-0.021856,-0.016723
-0.16871,-0.022716,-0.013857
-0.16504,-0.03172,-0.0016454
-0.16029,-0.032244,-0.0019884
-0.15744,-0.001018,-0.039051
-0.16666,-0.012829,-0.030039
-0.16945,-0.015815,-0.027348
-0.17089,-0.017314,-0.024919
-0.15775,-0.0194,-0.020446
-0.17042,-0.019295,-0.020901
-0.16491,-0.02371,-0.019126
-0.15908,-0.023122,-0.017522
-0.15999,-0.024595,-0.015729
-0.17162,-0.027057,-0.012183
-0.15689,-0.028818,-0.011301
-0.16607,-0.029662,-0.0094617
-0.16734,-0.030568,-0.0095418
-0.16654,-0.0075552,-0.037795
-0.15455,-0.0064674,-0.035103
-0.17002,-0.009824,-0.03551
-0.16562,-0.016087,-0.028624
-0.16208,-0.035079,-0.0093739
-0.15471,-0.037061,-0.0064234
-0.15745,-0.0038675,-0.041593
-0.16517,-0.024176,-0.028614
-0.16474,-0.02425,-0.025587
-0.16967,-0.025834,-0.026172
-0.15958,-0.031019,-0.021262
-0.16197,-0.029124,-0.021701
-0.16133,-0.032676,-0.016107
-0.16638,-0.034289,-0.013775
-0.16499,-0.040843,-0.0071289
-0.16471,-0.02527,-0.029857
-0.16598,-0.028573,-0.02792
-0.15719,-0.026285,-0.027359
-0.17024,-0.033721,-0.02379
-0.16407,-0.033964,-0.020097
-0.16251,-0.03313,-0.020355
-0.16076,-0.035669,-0.022804
-0.16293,-0.040751,-0.01273
-0.16182,-0.002086,-0.00011907
-0.15933,3.4697e-05,0.0010666
-0.15799,8.8527e-05,-0.00058486
-0.161,0.00012886,0.0014519
-0.16225,-0.00052765,-0.00014652
-0.14938,0.0006264,0.00080625
-0.16074,0.00035366,0.00026245
-0.16197,-0.00054058,0.0011848
-0.15607,-0.00014018,-0.0003267
-0.15963,0.0018942,-6.3708e-05
-0.16221,-0.0011655,-0.0011864
-0.16418,-0.00012904,-0.0016955
-0.15361,-0.00089722,0.00021034
-0.15492,-0.0022019,-0.00054187
-0.16356,-0.0030774,-0.001385
-0.16147,-0.0032584,-0.003237
-0.15703,-0.0043434,-0.00077977
-0.16163,-0.0032002,-5.741e-05
-0.16014,-0.0049885,-0.0012172
-0.16342,-0.0049434,-0.0011281
-0.15406,-0.0060211,-0.00016906
-0.16173,-0.0022316,-0.0074998
-0.16443,-0.0047749,-0.0064935
-0.15893,-0.0054756,-0.0021412
-0.16511,-0.0012191,-0.013925
-0.15959,-0.0015679,-0.010382
-0.15789,-0.0030603,-0.012126
-0.16169,-0.0023011,-0.0097444
-0.15147,-0.0036293,-0.0087332
-0.16056,-0.0056687,-0.0088402
-0.1616,-0.0034068,-0.0086575
-0.16193,-0.0053013,-0.0097199
-0.15651,-0.0083354,-0.0035703
-0.16475,-0.010127,-0.0022989
-0.14774,-0.011563,-0.0025245
-0.15586,-0.012727,-0.0012483
-0.15572,-0.00051226,-0.015927
-0.16185,-0.0067578,-0.011443
-0.1627,-0.012387,-0.0078731
-0.15876,-0.011785,-0.0067633
-0.15341,-0.01616,-0.0005873
-0.16067,-0.017698,-0.00048053
-0.14999,-0.0071342,-0.014111
-0.16439,-0.011171,-0.010957
-0.16005,-0.015355,-0.0065178
-0.15544,-0.016019,-0.0057553
-0.14511,-0.014114,-0.0059074
-0.16217,-0.018526,-0.0055731
-0.15317,-0.016561,-0.0035445
-0.15838,-0.00055813,-0.026922
-0.16092,-0.0028634,-0.025632
-0.15637,-0.0047441,-0.020215
-0.15733,-0.022378,-0.0057236
-0.15991,-0.0014419,-0.029662
-0.1576,-0.0013431,-0.027625
-0.15388,-0.0087206,-0.022033
-0.15294,-0.010055,-0.019962
-0.14481,-0.012502,-0.015574
-0.15296,-0.017573,-0.013967
-0.15946,-0.016493,-0.013749
-0.16111,-0.018924,-0.012511
-0.15795,-0.019874,-0.013078
-0.15872,-0.024984,-0.0073564
-0.15694,-0.0052001,-0.029602
-0.15042,-0.005506,-0.028189
-0.14592,-0.011503,-0.023494
-0.15031,-0.013325,-0.020302
-0.15193,-0.014235,-0.019923
-0.15336,-0.019866,-0.014002
-0.16374,-0.020835,-0.013895
-0.16055,-0.028927,-0.0051879
-0.14658,-0.029697,-0.0041511
-0.15837,-0.032782,-0.0021011
-0.13079,-0.0097047,-0.028079
-0.1645,-0.016239,-0.025174
-0.16074,-0.024655,-0.017941
-0.15423,-0.025556,-0.011497
-0.15691,-0.028456,-0.012846
-0.15797,-0.0018858,-0.044172
-0.14829,-0.0013907,-0.043412
-0.16115,-0.0066189,-0.042494
-0.163,-0.014361,-0.03418
-0.15756,-0.016043,-0.031318
-0.16365,-0.021409,-0.028228
-0.15912,-0.020836,-0.026869
-0.14273,-0.0019729,-0.046604
-0.16261,-0.009568,-0.04349
-0.16232,-0.013623,-0.03941
-0.15897,-0.033255,-0.022123
-0.16062,-0.043866,-0.0045413
-0.15419,0.0001565,-0.001124
