"Points:0","Points:1","Points:2"
-0.11997,-0.020149,-0.052182
-0.10623,-0.031189,-0.023692
-0.11455,-0.0036374,-0.0001484
-0.10726,-0.043248,-0.032277
-0.1115,-0.024673,-0.0033202
-0.11215,-0.017499,-0.023777
-0.11577,-0.024325,-0.053387
-0.10281,-0.019985,-0.05099
-0.10038,-0.046731,-0.017708
-0.10576,-0.0059191,-0.0005357
-0.11026,-0.015086,-0.04929
-0.10738,-0.00086925,-0.020778
-0.10473,-0.015967,-0.015634
-0.11061,-0.049215,-0.0029456
-0.099192,-0.012522,-0.036738
-0.11847,-0.043477,-0.031663
-0.10578,-0.019357,-0.018583
-0.11497,-0.0057115,-0.022616
-0.1037,-0.017596,-0.0024157
-0.12028,-0.0073352,-0.032106
-0.11535,-0.050022,-0.026462
-0.12169,-0.0059775,-0.032212
-0.12007,-0.043598,-0.028562
-0.11025,-0.0015689,-0.0010512
-0.11974,-0.025403,-0.0064764
-0.11592,-0.032893,-0.023222
-0.12205,-0.0075968,-0.06027
-0.10973,-0.028304,-0.023793
-0.10223,-0.0099052,-0.0071929
-0.10667,-0.014139,-0.021456
-0.11781,-0.0063502,-0.01288
-0.12449,-0.025556,-0.049136
-0.12599,-0.010789,-0.038198
-0.12105,-0.00065493,-0.0043533
-0.11597,-0.018269,-0.020563
-0.11311,-0.040459,-0.027891
-0.11838,-0.0437,-0.040499
-0.11063,-0.0023027,-0.040812
-0.12659,-0.039474,-0.025179
-0.10874,-0.0017641,-0.0035192
-0.10051,-0.050096,-0.013679
-0.10527,-0.028271,-0.004585
-0.10463,-0.022768,-0.030208
-0.10139,-0.029,-0.040797
-0.1143,1.8511e-06,-0.00021611
-0.12555,-0.0053715,-0.040878
-0.099411,-0.013218,-0.02876
-0.1055,-0.024011,-0.049825
-0.12366,-0.047097,-0.033342
-0.10348,-0.013411,-0.040905
-0.11978,-0.00075126,-0.001271
-0.10959,-0.0012812,-0.023969
-0.10506,-0.00094067,-0.0019372
-0.11816,-0.045204,-0.011504
-0.12882,-0.020039,-0.045818
-0.099626,-0.051801,-0.0013721
-0.11573,-0.0027401,-4.2505e-05
-0.11787,-0.004685,-0.029115
-0.10837,-0.024294,-0.051237
-0.10408,-0.016685,-0.00019747
-0.1277,-0.043527,-0.00496
-0.13146,-0.061361,-0.018601
-0.10378,-0.04753,-0.012478
-0.13379,-0.048358,-0.043718
-0.10923,-0.054325,-0.0077985
-0.12973,-0.05292,-0.014571
-0.12126,-0.0053462,-0.0031212
-0.12433,-0.030384,-0.0031868
-0.11819,-0.030818,-0.022379
-0.12393,-0.0070007,-0.055152
-0.11522,-0.026008,-0.011586
-0.10504,-0.037774,-0.0023959
-0.11753,-0.0002539,0.00074522
-0.10747,-0.035127,-0.039758
-0.12074,-0.045005,-0.0037132
-0.13362,-0.034857,-0.048852
-0.10507,0.00015942,-0.0009534
-0.11117,-0.024878,-0.0050384
-0.13198,-0.06413,-0.012138
-0.1386,-0.036684,-0.056246
-0.12485,-0.0075586,-9.1924e-05
-0.13482,-0.059823,-0.021491
-0.10256,-0.0049688,-0.0067484
-0.12489,-0.0096763,-0.022235
-0.11172,-0.0067559,-0.037937
-0.10223,-0.022771,-0.036457
-0.12785,-0.01889,-0.047218
-0.12528,-0.021203,-0.0067633
-0.10125,-0.0056497,-0.013899
-0.12429,-0.011199,-0.017535
-0.11854,-0.020907,-0.04269
-0.12612,-0.028644,-0.024062
-0.11307,-0.01552,-0.055736
-0.10677,-0.0052269,-0.015552
-0.12571,-0.0036966,-0.010571
-0.10134,-0.00058833,-0.0024525
-0.12611,-0.034705,-0.02079
-0.11913,-0.02621,-0.03013
-0.11992,-0.013955,-0.016701
-0.12853,-0.017049,-0.020153
-0.11383,-0.0037365,-0.00023194
-0.098517,-0.031209,-0.026991
-0.11283,-0.020197,-0.0031596
-0.10678,-0.013068,-0.025408
-0.12648,-0.046364,-0.027323
-0.13056,-0.063941,-0.0056806
-0.11818,-0.01558,-0.014867
-0.13077,-0.024254,-0.030844
-0.10661,-0.0036516,-0.0018103
-0.12964,-0.023008,-0.044583
-0.11273,-0.056348,-0.013758
-0.11611,-0.0010158,-0.00032289
-0.13097,-0.045423,-0.0013296
-0.1,-0.0030707,-0.0072756
-0.12259,-0.012754,-0.015
-0.12825,-0.023806,-0.058451
-0.12148,-0.0015667,-0.013151
-0.1278,-0.042969,-0.0099012
-0.13673,-0.0392,-0.052636
-0.11277,-0.0051672,-0.0015016
-0.12784,-0.047948,-0.021373
-0.11428,-0.044571,-0.039798
-0.12218,0.00068026,-0.00095307
-0.13039,-0.02247,-0.014598
-0.12773,-0.021544,-0.0026125
-0.10887,-0.032406,-0.0086913
-0.12445,-0.035211,-0.0297
-0.13052,-0.019558,-0.021724
-0.1341,-0.057253,-0.032802
-0.12823,-0.0088586,-0.0047603
-0.13889,-0.014361,-0.066423
-0.12623,-0.019495,-0.00050461
-0.099419,-0.001327,-0.050371
-0.11961,-0.010998,-0.0023386
-0.12467,-0.050523,-0.0069976
-0.099732,-0.050691,-0.0062447
-0.11686,-0.032936,-0.011934
-0.11505,-0.00441,-0.011864
-0.10648,-0.013061,-0.033903
-0.11576,-0.013383,-0.000532
-0.13449,-0.036724,-0.019339
-0.1303,-0.0043245,-0.041024
-0.13129,-0.035776,-0.00087434
-0.13873,-0.0076482,-0.061694
-0.13773,-0.061868,-0.0073872
-0.12551,-0.0083569,-0.0031074
-0.13373,-0.026891,-0.054135
-0.12287,-0.044863,-0.032059
-0.12428,-0.038932,-0.048978
-0.13556,-0.036307,-0.05602
-0.13018,-0.004124,-0.001871
-0.12844,-0.043819,-0.013064
-0.11834,-0.013719,-0.0058026
-0.1189,-0.010604,-0.034358
-0.12774,-0.0066516,-0.00092562
-0.12945,-0.016117,-0.013659
-0.11895,-0.0033175,-0.0086672
-0.13075,-0.028534,-0.058389
-0.11934,-0.0024064,-0.0034326
-0.1298,-0.018698,-0.0042367
-0.10391,-0.032197,-0.040125
-0.12722,-0.0090142,-0.0068338
-0.13706,-0.059511,-0.028308
-0.12024,-0.0096878,-0.045782
-0.12817,-0.0032753,-0.00023349
-0.13066,-0.019791,-0.017357
-0.11585,-0.0055362,-0.010683
-0.11156,-0.011324,-0.024285
-0.13331,-0.049286,-0.018733
-0.13955,-0.056045,-0.018157
-0.12323,-0.042711,-0.0070235
-0.11342,-0.0060733,-0.0075512
-0.10448,-0.0045098,-0.046287
-0.13454,-0.01599,-0.0014891
-0.13995,-0.0098792,-0.057681
-0.10359,-0.019966,-0.012028
-0.10767,-0.0073708,-0.028121
-0.1366,-0.012973,-0.061466
-0.12832,-0.0036993,-0.012129
-0.13621,-0.042226,-0.035239
-0.1384,-0.016156,-0.061329
-0.11292,-0.048616,-0.033216
-0.11765,-0.0027213,-0.022919
-0.12111,-0.010067,-0.001505
-0.13709,-0.033519,-0.0061838
-0.10503,-0.030949,-0.017505
-0.10765,0.00061852,0.00034797
-0.12084,-0.014366,-0.00023625
-0.10952,-0.004861,-0.0079119
-0.12585,-0.0106,-0.013493
-0.10833,-0.0061576,-0.010402
-0.1289,-0.040648,-0.050811
-0.14338,-0.067124,-0.019345
-0.1285,-0.00057274,-0.00057258
-0.11478,-0.010738,-0.0049567
-0.13644,-0.053203,-0.040471
-0.11466,-0.02506,-0.026296
-0.12206,-0.05981,-0.015689
-0.11249,-0.040297,-0.031825
-0.13441,-0.0076244,-0.011975
-0.13149,-0.027806,-0.022195
-0.11018,-0.016296,-0.0098547
-0.12515,-0.0097514,-0.0059621
-0.12548,-0.010621,-0.001257
-0.13168,-0.0095069,-0.0059271
-0.1301,-0.02099,-0.048826
-0.10444,-0.010738,-0.007915
-0.11465,-0.0015145,-0.00011396
-0.13192,-0.02103,-0.013789
-0.136,-0.043873,-0.011789
-0.13623,-0.015765,-0.017384
-0.12168,-0.014012,-0.054854
-0.11652,-0.00079125,-0.052191
-0.11661,-0.0065924,-0.0013029
-0.13536,-0.0049211,-0.013803
-0.11871,-0.038817,-0.010045
-0.10777,-0.024237,-0.049978
-0.128,-0.052455,-0.035182
-0.11532,-0.0039708,-0.0052306
-0.1194,-0.0073528,-0.01184
-0.13141,-0.039104,-0.013088
-0.13771,-0.01228,-0.066987
-0.11106,-0.012588,-0.021827
-0.13837,-0.012476,-0.029855
-0.13345,-0.0086521,-0.056215
-0.12606,-0.010673,-0.017182
-0.1089,-0.029004,-0.024612
-0.1176,-0.024212,-0.043788
-0.14505,-0.049201,-0.046156
-0.13458,-0.0084478,-0.057642
-0.14104,-0.012432,-0.063422
-0.13742,-0.0088031,-0.033033
-0.12051,-0.021524,-0.0047631
-0.09844,-0.029191,-0.018506
-0.13533,-0.0057636,-0.027224
-0.11705,-0.011012,-0.0015554
-0.11608,-0.00070218,-0.012459
-0.13349,-0.044098,-0.017215
-0.10549,-0.029372,-0.014124
-0.13882,-0.027124,-0.032964
-0.14146,-0.051799,-0.0020067
-0.13764,-0.0031441,5.0064e-05
-0.1374,-0.0095447,-0.027054
-0.12476,-0.05937,-0.018214
-0.13435,-0.018014,-0.010171
-0.11888,-0.012148,-0.0084844
-0.13356,-0.021898,-0.024084
-0.13227,-0.015956,-0.039481
-0.11846,-0.0079619,-0.022904
-0.13979,-0.040546,-0.014698
-0.13598,-0.049675,-0.045864
-0.10869,-0.0034623,-0.055638
-0.12098,-0.007915,-0.00025052
-0.12107,-0.0083866,-0.012533
-0.13957,-0.050519,-0.024123
-0.13298,-0.0074161,-0.0074831
-0.11264,-0.021211,-0.008197
-0.12444,-0.0080563,-0.053088
-0.12654,-0.030504,-0.038917
-0.11102,-0.0018549,-0.024321
-0.14675,-0.070397,-0.0085815
-0.12649,-0.0042361,-0.0045758
-0.14129,-0.0054267,-0.0094606
-0.13541,-0.062678,-0.0047056
-0.13934,-0.039421,-0.0016612
-0.1407,-0.023832,-0.053236
-0.13801,0.0002466,0.00059232
-0.13662,-0.063591,-0.0049964
-0.11738,-0.0052008,-0.0004946
-0.13042,-0.019235,-0.013571
-0.12641,-0.015225,-0.0034461
-0.11481,-0.012641,-0.00056726
-0.13813,-0.00084097,-0.047034
-0.1205,-0.059607,-0.0075141
-0.14313,-0.024772,-0.052998
-0.10575,-0.026016,-0.010706
-0.14162,-0.00064869,-0.00075532
-0.10054,-0.014952,-0.011855
-0.1408,-0.019334,-0.018319
-0.10819,-0.00078291,-0.051066
-0.14084,-0.0031471,-0.014548
-0.1302,-0.0021286,-0.02512
-0.13913,-0.016873,-0.013563
-0.14248,-0.04564,-0.011298
-0.1341,-0.0037028,-0.0029869
-0.12249,-0.0039215,-0.0015495
-0.11581,-0.018294,-0.02171
-0.12502,-0.009712,-0.0028411
-0.13642,-0.018652,-0.0012972
-0.13698,-0.010724,-0.016102
-0.11478,-0.0014762,-0.0063193
-0.10037,-0.0055568,-0.016345
-0.12359,-0.044066,-0.036422
-0.14373,-0.047242,-0.018275
-0.13897,-0.016879,-0.021194
-0.11455,-0.00093468,-0.016002
-0.11092,-0.0088172,-0.040194
-0.12552,-0.00054269,-0.020114
-0.1456,-0.044886,-0.054645
-0.12485,-0.019389,-0.020577
-0.13328,-0.030838,-0.0014766
-0.12068,-0.016911,-0.0091787
-0.13394,-0.0077607,-0.016331
-0.10802,-0.018183,-0.025757
-0.14585,-0.027735,-0.038571
-0.12805,-0.00040125,-0.064124
-0.12585,-0.023632,-0.01717
-0.1342,-0.012592,-0.01886
-0.13578,-0.0023291,-0.00028478
-0.11524,-0.016033,-0.029852
-0.13907,-0.020789,-0.0029319
-0.13296,-0.023801,-0.033968
-0.1262,-0.0027421,-0.0026156
-0.14154,-0.03779,-0.01527
-0.13341,-0.04057,-0.007377
-0.13024,-0.025385,-0.035859
-0.13897,-0.011973,-0.020278
-0.14455,-0.0087386,-0.01116
-0.10937,-0.017891,-0.015752
-0.14003,-0.0045823,-0.031001
-0.12782,-0.016304,-0.0089126
-0.11862,0.0002457,0.00045411
-0.10617,-0.021709,-0.0226
-0.14123,-0.013655,-0.015339
-0.10903,-0.036799,-0.001205
-0.14079,-0.024006,-0.0023424
-0.11891,-0.052047,-0.028784
-0.14832,-0.026946,-0.041028
-0.1418,-0.021455,-0.02274
-0.12156,-0.049311,-0.0081636
-0.1391,-0.068151,-0.010407
-0.12946,-0.0084595,-0.015562
-0.13634,-0.056087,-0.0061502
-0.11453,-0.01182,-0.010658
-0.14826,-0.010574,-0.05017
-0.11362,-0.0088295,-0.0018266
-0.11149,-0.012134,-0.0043706
-0.13153,-0.0037348,-0.00044826
-0.13895,-0.00907,-0.013545
-0.13303,-0.00053074,-0.015505
-0.14341,-0.019166,-0.010037
-0.14644,-0.038799,-0.0089564
-0.14404,-0.052606,-0.045664
-0.13827,-0.0068408,-0.019145
-0.13562,-0.03558,-0.0028446
-0.10811,-0.019144,-0.02548
-0.14296,-0.012576,-0.008364
-0.12588,-0.010977,-0.028372
-0.14518,-0.065802,-0.024829
-0.12971,-0.033266,-0.0028176
-0.14703,-0.038851,-0.022335
-0.14656,-0.010343,-0.0071928
-0.14641,-0.023361,-0.0097455
-0.14067,-0.016208,-0.0077102
-0.13634,-0.021835,-0.056415
-0.12676,-0.0073794,-0.016203
-0.14582,-0.049167,-0.021134
-0.15211,-0.0060098,-0.070525
-0.13368,-0.0023019,-0.011886
-0.14639,0.00038823,-0.0092303
-0.12892,-0.01476,-0.028826
-0.14046,-0.0079395,-0.0021915
-0.11994,-0.0030894,-0.0060691
-0.11145,-0.038287,-0.0014361
-0.13193,-0.043826,-0.026704
-0.14283,-0.0057722,-0.051061
-0.14479,-0.0069588,-0.014867
-0.099919,-0.041629,-0.0075822
-0.12908,-0.041116,-0.027305
-0.13969,-0.0074261,-0.0015451
-0.13467,-0.03173,-0.043221
-0.1274,-0.0049141,-0.045116
-0.11277,-0.015965,-0.011384
-0.15012,-0.072033,-0.00077112
-0.14467,-0.041933,-0.030824
-0.14857,-0.041842,-0.033542
-0.11763,-0.0047429,-0.0092851
-0.10158,-0.014157,-0.01449
-0.14612,-0.049548,-0.031722
-0.14519,0.0010788,-0.00036449
-0.10721,0.00056843,-0.00031448
-0.14944,-0.058512,-0.0097068
-0.11985,-0.053882,-0.027325
-0.13096,-0.015372,-0.017063
-0.10923,0.00046325,-0.006848
-0.12634,-0.053677,-0.00056319
-0.14119,-0.018895,-0.029709
-0.14753,-0.0065984,-0.036532
-0.12747,0.00027275,-0.00089633
-0.13081,-0.026246,-0.012868
-0.15001,-0.033216,-0.031742
-0.10102,-0.0015918,-0.00028189
-0.14088,-0.029302,-0.023028
-0.13084,-0.0058123,-0.0088179
-0.14495,-0.012987,-0.0053195
-0.12942,-0.055526,-0.030455
-0.11744,-0.00081144,-0.047999
-0.13594,-0.022362,-0.025612
-0.14913,-0.0086745,-0.0028488
-0.1203,-0.0034775,-0.0024997
-0.11957,-0.0063109,-0.0091506
-0.13934,-0.036367,-0.042331
-0.12965,-0.027431,-0.0014073
-0.14521,-0.0013112,0.00042297
-0.13852,-0.0012085,-0.0051097
-0.13039,0.00062782,-0.00034167
-0.1405,-0.041224,-0.0087545
-0.14351,-0.0093951,-0.0037845
-0.13426,-0.041574,-0.013
-0.13373,-0.030531,-0.035379
-0.13641,-0.0002467,-0.012664
-0.1367,-0.031478,-0.047096
-0.14952,-0.044869,-0.048142
-0.13464,-0.019353,-0.011685
-0.14797,-0.018883,-0.04708
-0.14877,-0.053276,-0.038836
-0.15022,-0.044681,-0.033807
-0.15093,-0.017361,-0.0087673
-0.11884,-0.030539,-0.045112
-0.14149,-7.7184e-05,0.00063242
-0.14271,-0.011829,-0.058193
-0.15078,-0.012156,-0.018779
-0.15051,-0.003152,-0.0056609
-0.15095,-0.035075,-0.01563
-0.15028,-0.016866,-0.021189
-0.14674,-0.0093546,-0.0073271
-0.14135,0.0007037,0.001046
-0.14363,-0.0089822,-0.024037
-0.14855,-0.060716,-0.01409
-0.14033,-0.055022,-0.0065811
-0.1075,-0.0064696,-0.032309
-0.14724,-0.010473,-0.014939
-0.15327,-0.061743,-0.00066361
-0.14242,-0.0059562,-0.026525
-0.15086,-0.060651,-0.01891
-0.13855,0.0010419,-0.004191
-0.15018,-0.015837,-0.0138
-0.14678,0.00028889,-3.1461e-05
-0.10476,-0.0024705,-0.015281
-0.12179,-0.00048451,-0.00054423
-0.15066,-0.00089645,0.00037388
-0.15073,-0.024173,-0.053051
-0.15133,-0.0058866,-0.0035832
-0.1399,-0.04622,-0.00013928
-0.14638,-0.047539,-0.020566
-0.15414,-0.011165,-0.029361
-0.12887,-0.028319,-0.044172
-0.14007,-0.019049,-0.063083
-0.14679,-0.036488,-0.060197
-0.15327,-0.0028816,-0.048699
-0.12095,-0.00024652,-0.060955
-0.13206,-0.019319,-0.031241
-0.15328,-0.0014468,-0.004107
-0.14066,-0.066568,-0.00039785
-0.14576,-0.013112,0.00023148
-0.14614,-0.01676,-0.0035969
-0.11786,-0.015017,-0.011735
-0.14723,-0.010627,-0.041975
-0.14343,-0.00082378,-0.034948
-0.14403,-0.013241,-0.010404
-0.1402,-0.02447,-0.011536
-0.13595,-0.041497,-0.049881
-0.14805,-0.036325,-0.0273
-0.13477,-0.018324,-0.051553
-0.1564,-0.065562,-0.03195
-0.14964,-0.035087,-0.019587
-0.15375,-0.018934,-0.013696
-0.14725,0.00025316,0.00089125
-0.15197,-0.019333,-0.0025557
-0.10185,-0.012832,-0.0031186
-0.1497,-0.00109,-0.0032476
-0.11458,-0.0070842,-0.0090339
-0.14595,-0.045287,-0.023564
-0.15387,-0.02749,-0.023138
-0.14249,-0.022164,-0.022934
-0.12323,-0.0068959,-0.0036702
-0.15292,-0.038595,-0.0080458
-0.13864,-0.042363,-0.035041
-0.14631,-0.03223,-0.034992
-0.15391,-0.027184,-0.014353
-0.13907,-0.0027301,-0.012257
-0.13038,-0.013803,-0.0012183
-0.14108,-0.0059544,-0.017146
-0.1551,-0.0028031,-0.038697
-0.15118,-0.0018833,-0.00099795
-0.15227,-0.027393,-0.015596
-0.13,-0.060415,-0.022857
-0.1562,-0.013979,-0.041813
-0.14623,-0.020438,-0.002343
-0.14822,-0.012761,-0.031339
-0.14572,-0.026112,-0.015706
-0.1517,-0.0044539,-0.026096
-0.15769,-0.01088,-0.051054
-0.13742,-0.048034,-0.013858
-0.14845,-0.012239,-0.00035494
-0.14606,-0.043432,-0.020868
-0.14606,-0.032076,-0.05316
-0.15472,-0.042923,-0.028933
-0.15374,-0.030262,-0.013329
-0.13074,-0.011475,-0.057186
-0.13038,-0.0065414,-0.0020786
-0.15402,-0.0013393,-0.039682
-0.14056,-0.036937,-0.0312
-0.11492,-0.0035244,-0.027352
-0.099509,-0.0063826,0.00040882
-0.15418,-0.0013668,-0.0083801
-0.15369,-0.044253,-0.057256
-0.12343,-0.0026907,-0.0014089
-0.13877,-0.023003,-0.0061953
-0.14029,-0.0090377,-0.02215
-0.1534,-0.017712,-0.0033206
-0.14024,-0.010955,-0.0074722
-0.13536,-0.00064602,-0.0038164
-0.14806,-0.015039,-0.0053725
-0.15707,-0.021342,-0.0033646
-0.1533,-0.011592,-0.034631
-0.12505,-0.034256,-0.024557
-0.15879,-0.028491,-0.041236
-0.13806,-0.0082796,-0.00021664
-0.14698,-0.022256,-0.027995
-0.13947,-0.034795,-0.00059737
-0.15682,-6.6891e-05,-0.0037575
-0.13934,-0.003936,-0.046307
-0.15481,-0.053264,-0.031009
-0.15353,-0.0029878,-0.023307
-0.15719,-0.04199,-0.013334
-0.15347,-0.012945,-0.03792
-0.13466,-0.0017197,-0.014177
-0.15077,-0.0013866,-0.0040564
-0.1539,-0.01574,-0.0026121
-0.14984,-0.013854,-0.018946
-0.14375,-0.035295,-0.0026414
-0.1556,-0.049603,-0.03889
-0.13948,-0.015662,-0.03224
-0.1551,-0.019379,-0.03874
-0.13628,-0.05178,-0.030588
-0.10202,-0.03682,-0.0019542
-0.15308,-0.033378,-0.053736
-0.15446,-0.0015274,-0.011422
-0.15287,-0.02505,-0.0077678
-0.15278,-0.060088,-0.024237
-0.13863,-0.0017711,-0.0023414
-0.15863,-0.023635,-0.016125
-0.15694,-0.012218,-0.049854
-0.15279,-0.0012861,-0.040227
-0.15319,-0.0083253,-0.033596
-0.15753,-0.0016457,-0.00024991
-0.13682,-0.026835,-0.052953
-0.13366,-0.038581,-0.050364
-0.14369,-0.012369,-0.0027279
-0.1417,-0.0098559,-0.019448
-0.12847,-0.061551,-0.021822
-0.15775,-0.013441,-0.0048801
-0.12127,-0.018934,-0.016455
-0.10521,-0.0090622,-0.035768
-0.1163,-0.0031879,-0.0044116
-0.12905,-0.040406,-0.029953
-0.15862,-0.017221,-0.018329
-0.15632,-0.0059414,-0.040759
-0.15474,-0.033013,-0.016088
-0.15428,-0.013605,-0.021097
-0.15325,-0.0086191,-0.031064
-0.15426,-0.042614,-0.056681
-0.16045,-0.062692,-0.030162
-0.12743,-0.00086265,-0.0015091
-0.1485,-0.0017216,-0.0019203
-0.14806,-0.036843,-0.050837
-0.13474,0.00016012,-0.0028255
-0.14378,-0.015563,-0.055608
-0.14016,0.00022159,0.0010437
-0.13512,-0.031835,-0.01207
-0.15425,-0.034225,-0.0038641
-0.1586,-0.014315,-0.014523
-0.1469,-0.010301,-0.033348
-0.15038,-0.0032265,-0.001396
-0.15962,-0.017366,-0.027156
-0.1384,-0.020588,-0.049869
-0.14831,-0.034573,-0.040532
-0.16103,-0.053496,-0.017315
-0.16179,-0.069193,-0.0052086
-0.1553,-0.0008929,0.00090592
-0.13683,-0.0031026,-0.0028884
-0.13238,-0.0097273,-0.019758
-0.15766,-0.048051,-0.026674
-0.15364,-0.02306,-0.025936
-0.11503,-0.0032255,0.00069875
-0.14207,-0.012148,-0.052866
-0.11794,-0.013214,-0.024812
-0.10113,-0.0001723,-0.050454
-0.15061,-0.008826,-0.0038608
-0.13402,-0.027888,-0.0053282
-0.1548,-0.030611,-0.0078714
-0.13425,-0.048058,-0.044722
-0.15062,-0.051352,-0.050833
-0.14035,-0.041092,-0.04742
-0.15647,-0.021024,-0.0091436
-0.1554,0.00017517,0.0011556
-0.15371,-0.05714,-0.019187
-0.15183,-0.02113,-0.027121
-0.14125,-0.0065583,-0.0027458
-0.16073,0.00057121,0.0012327
-0.15835,-0.0049664,-0.00081133
-0.16055,-0.0033289,-0.04704
-0.15528,-0.015721,-0.018919
-0.16122,-0.0087287,0.00051389
-0.16363,-0.019277,-0.067237
-0.1211,-0.0078719,-0.0047558
-0.11562,-0.036939,-0.019002
-0.15324,-0.062181,-0.035534
-0.15747,-0.025625,-0.015414
-0.14328,-0.0012115,0.00041967
-0.1617,-0.057674,-0.025736
-0.10651,-0.033127,-0.012955
-0.1569,-0.043099,-0.050551
-0.16249,-0.053055,-0.022364
-0.15968,-0.071833,-0.010451
-0.15201,-0.02158,-0.027333
-0.13528,-0.0083341,-0.0061561
-0.14497,-0.025041,-0.0028304
-0.15586,-0.0083244,-0.040315
-0.15922,-0.04066,-0.014502
-0.14031,-0.03449,-0.030575
-0.15848,-0.011926,-0.017436
-0.156,-0.0084368,-2.3806e-05
-0.16203,-0.048169,-0.034637
-0.15899,-0.065088,-0.019679
-0.16374,-0.025986,-0.056753
-0.14412,-0.018716,-0.030811
-0.11746,-0.00028422,-0.034805
-0.16213,-0.00106,-0.003952
-0.1295,-0.0033699,-0.00062296
-0.16061,-0.00092762,0.00071892
-0.12568,-0.016572,-0.014068
-0.15598,-0.066067,-0.024663
-0.15361,-0.0090481,-0.036
-0.16472,-0.018486,-0.053143
-0.11331,4.7306e-05,-0.010055
-0.15512,-0.024804,-0.061183
-0.16225,-0.027351,-0.058683
-0.15617,-0.002355,-0.00040167
-0.13628,-0.0074961,-0.019624
-0.157,-0.04788,-0.010871
-0.16096,-0.060317,-0.025848
-0.10019,-0.043902,-0.0094243
-0.14661,-0.0044516,-0.019784
-0.13965,-0.024898,-0.0054089
-0.156,0.00079268,-0.0048758
-0.16031,-0.03455,-0.023621
-0.15749,0.0011228,-0.00019192
-0.11131,0.00030408,-0.0028254
-0.15859,-0.055715,-0.0025651
-0.16278,-0.043594,-0.022513
-0.16146,-0.0080257,0.00018353
-0.15929,-0.0046324,-0.010004
