"Points:0","Points:1","Points:2"
-0.18576,-0.025628,-0.00016515
-0.1851,-0.049142,-0.020451
-0.18605,-0.0095139,-0.043528
-0.1862,-0.0084172,-0.020354
-0.18649,-0.019809,-0.0096186
-0.15561,0.00078029,-0.0071809
-0.18633,-0.010742,-0.00054605
-0.18415,-0.0071514,-0.02914
-0.18626,-0.027095,-0.023462
-0.1867,-0.038493,-0.024256
-0.1154,0.00050922,-0.019394
-0.18385,-6.7192e-05,-0.00097974
-0.18669,-0.021521,-0.022808
-0.1866,-0.068187,-0.0053626
-0.18524,-0.017394,-0.012368
-0.18652,-0.041561,-0.012039
-0.18588,-0.0010426,-0.0080169
-0.18499,-0.06116,-0.0098443
-0.18674,-0.061986,-0.0036605
-0.1868,-0.0040884,-0.011429
-0.18627,-0.0639,-0.021551
-0.18625,-0.017956,-0.016333
-0.18049,-0.027605,-0.0039939
-0.18707,-0.061671,-0.04155
-0.18688,-0.012936,-0.059306
-0.18626,-0.0030919,-0.0014343
-0.18633,-0.0018134,-0.0056268
-0.1835,-0.042905,-0.023959
-0.18676,-0.0041694,-0.0020134
-0.18635,-0.019479,-0.04943
-0.18423,-0.033968,-0.045968
-0.18345,-0.0040055,-0.025645
-0.1858,-0.020026,-0.01085
-0.18675,-0.032123,-0.010223
-0.18023,-0.0099696,-0.015946
-0.18526,-0.039832,-0.027804
-0.18521,-0.011228,-0.010261
-0.18678,-0.067486,-0.0061374
-0.18704,-0.0070443,-0.024068
-0.18689,-0.0396,-0.062532
-0.18687,-0.017537,-0.0099711
-0.18695,-0.010679,-0.0029102
-0.18722,-0.0051483,0.00019826
-0.18679,-0.024188,-0.012446
-0.18708,-0.010455,-0.0064583
-0.186,-0.032967,-0.0095392
-0.17856,-0.04402,-0.012702
-0.16531,-0.024431,0.00075573
-0.12885,-0.010241,0.0010206
-0.18708,-0.016623,-0.058568
-0.1385,-0.014595,0.00099856
-0.18319,-0.0036538,-0.0015967
-0.18709,-0.064114,-0.017045
-0.18662,-0.00093043,-0.0027635
-0.18718,-0.042506,-0.049481
-0.18648,-0.074572,-0.0015652
-0.18743,-0.0011765,1.9438e-05
-0.18648,-0.027141,-0.018243
-0.18743,-0.0041748,-0.0010463
-0.18654,-0.015247,-0.012943
-0.18672,-0.061266,-0.0052145
-0.18722,-0.0022537,-0.018498
-0.1865,-0.030483,-0.022518
-0.18682,-0.034589,-0.019408
-0.18691,-0.0055936,-0.02244
-0.1875,-0.01561,-0.057841
-0.18578,-0.062981,-0.020638
-0.1875,-0.042467,-0.057547
-0.18213,-0.0044912,-0.0024474
-0.18693,-0.026387,-0.023233
-0.18755,-0.0033919,-0.011589
-0.18759,-0.00012093,-0.00023192
-0.18753,-0.047613,-0.010544
-0.1872,-0.0046767,-0.049215
-0.18617,-0.00056246,-0.0068804
-0.18697,-0.027435,-0.055801
-0.18713,-0.03689,-0.04846
-0.18753,-0.015077,-0.056521
-0.18709,-0.019194,-0.030435
-0.18758,-0.02,-0.029767
-0.18726,-0.024342,-0.002692
-0.18689,-0.015461,-0.030681
-0.18771,-0.0090007,-0.060917
-0.18691,-0.0041379,-0.0012414
-0.18761,-0.066642,-0.017792
-0.15218,0.00070857,-0.0028629
-0.10454,-0.021955,0.0010937
-0.18623,-0.0086,-0.01734
-0.18697,-0.017185,-0.064421
-0.1879,-0.031383,-0.055155
-0.18768,-0.063521,-0.021756
-0.18783,-0.025179,-0.045333
-0.18745,-0.0077714,-0.0030403
-0.18755,-0.05946,-0.013142
-0.1877,0.00062627,0.00046081
-0.18647,-0.030388,-0.023975
-0.18734,-0.038556,-0.03103
-0.1875,-0.014022,-0.058933
-0.18698,0.0012626,-0.00077092
-0.18735,-0.011521,-0.0050543
-0.11275,-0.012019,0.00022321
-0.18769,0.00076292,0.0003659
-0.18789,-0.030876,0.00018495
-0.18783,-0.031434,0.0020764
-0.18734,-0.041775,-0.012769
-0.1872,-0.0019044,-0.001776
-0.188,-0.011619,-0.0014929
-0.18775,-0.025314,-0.022553
-0.18705,-0.039566,-0.0091998
-0.18801,-0.018145,-0.016935
-0.099716,0.00062891,-0.014659
-0.18728,-0.0024757,-0.004888
-0.18805,-0.0098044,-0.024241
-0.18758,-0.0045275,-0.009503
-0.1873,0.00012371,-0.00021553
-0.18809,-0.010229,-0.0002059
-0.18799,-0.00011989,-0.0010977
-0.18813,-0.041154,-0.038223
-0.18692,-0.021787,-0.049402
-0.18663,-0.03568,-0.037461
-0.18792,-0.0028437,-0.047687
-0.1882,-0.026004,-0.0034277
-0.18818,0.0011331,0.00026608
-0.18792,-0.021919,-0.017333
-0.18819,-0.020516,-0.023028
-0.18823,-0.050923,-0.05034
-0.18812,-0.061006,-0.0092106
-0.18815,0.00037109,-0.0012757
-0.18826,-0.0011718,-0.010452
-0.18761,-0.0029627,-0.00025249
-0.18823,-0.001432,-0.020066
-0.18829,-0.029146,-0.063143
-0.18813,-0.024662,-0.014259
-0.18808,0.00026782,0.00031163
-0.18821,-0.0019845,-0.052857
-0.18836,-0.029195,-0.002735
-0.18823,-0.00029742,-0.0010442
-0.1883,-0.0035594,-0.019815
-0.18655,-0.014188,-0.0044777
-0.11916,-0.0026683,0.00085009
-0.18787,-0.026,-0.01851
-0.18834,-0.00051956,-0.00026022
-0.18839,-0.0050744,-0.069196
-0.18831,-0.069699,-0.021215
-0.18795,0.0019842,-0.00026792
-0.1884,-0.064995,-0.035558
-0.18794,-0.011049,-0.024588
-0.18848,-0.024126,-0.0078118
-0.18693,-0.065485,-0.0022151
-0.18836,-0.0074644,-0.04371
-0.1885,-0.055053,-0.017038
-0.18817,-0.031833,-0.014099
-0.10914,-6.7799e-05,-0.0016165
-0.18844,-0.032268,-0.041479
-0.18854,-0.011957,-0.0038569
-0.18843,-0.025507,-0.068288
-0.18856,-0.010563,-0.0016705
-0.18826,-0.028596,-0.021264
-0.1799,0.00098938,-0.012291
-0.18859,-0.044406,0.00041839
-0.18862,-0.018533,-0.021125
-0.18845,-0.00046042,-0.0041567
-0.18459,-0.019627,-0.018702
-0.18864,-0.045395,-0.016188
-0.18852,-0.014054,-0.015935
-0.18856,-0.045548,-0.055346
-0.18825,-0.039564,-0.0089856
-0.18788,-0.0085525,-0.0092425
-0.18869,-0.033172,-0.04452
-0.18766,-0.050093,-0.010489
-0.18871,-0.068696,-0.012638
-0.18833,-0.0019684,-0.049823
-0.18755,-0.0013251,-0.025645
-0.16221,-0.0081482,0.0017845
-0.18871,-0.006906,-0.031277
-0.18879,-0.030287,-0.013406
-0.18872,-0.028955,-0.067621
-0.18867,-0.0030636,-0.028757
-0.18882,-0.00036486,-0.0024803
-0.18873,-0.0092859,-0.030153
-0.18853,-0.034204,-0.010233
-0.18864,-0.068403,-0.014514
-0.18874,-0.028614,-0.064852
-0.18884,-0.010304,-0.022324
-0.18865,-0.047347,-0.0042383
-0.18853,-0.056944,-0.04247
-0.18877,-0.046454,-0.019986
-0.18816,-0.006174,-0.024224
-0.18874,-0.0014708,-0.0066296
-0.18893,-0.0039013,-0.0090599
-0.18893,-0.024719,-0.064731
-0.18854,-0.010334,-0.017992
-0.18875,-0.027433,-0.010588
-0.18897,-0.0087384,-0.032264
-0.18894,-0.018062,0.001906
-0.18873,-0.053744,-0.008013
-0.16276,-0.0024943,0.00033891
-0.18903,-0.048355,-0.033164
-0.18884,-0.00086316,-0.00085947
-0.18904,-0.039541,-0.044188
-0.189,-0.00048529,-0.00049694
-0.18865,-0.028244,-0.0022253
-0.18899,-0.01579,-0.012347
-0.18905,-0.0617,-0.012447
-0.18794,-0.0037453,-0.0013674
-0.12389,-0.0064474,0.0011339
-0.18881,-0.010433,-0.039945
-0.18908,-0.049383,-0.014425
-0.18769,-0.0046991,-0.033795
-0.18892,-0.0081287,0.00047425
-0.18887,-0.060411,-0.036408
-0.189,-0.0079485,-0.0063182
-0.18903,-0.056026,-0.042787
-0.18903,-0.0054219,-0.073916
-0.18902,-0.049868,-0.046569
-0.18914,-0.0045388,-0.011814
-0.1891,-0.033244,-0.060649
-0.18899,-0.027779,-0.031369
-0.18907,-0.017396,-0.012098
-0.18913,-0.01469,-0.070246
-0.18894,-0.0071217,-0.0022162
-0.18919,-0.0015368,-0.00081979
-0.18911,-0.045851,-0.033864
-0.18908,-0.033635,-0.032173
-0.18898,-8.7834e-05,-0.0032909
-0.17783,-0.01227,0.0012055
-0.18922,-0.060003,-0.031587
-0.18906,-0.013557,-0.056763
-0.18921,-0.045734,-0.015744
-0.18914,-0.053962,-0.024822
-0.18928,-0.042248,-0.001085
-0.18893,-0.0045902,-0.027612
-0.18916,-0.026183,-0.051099
-0.1891,-0.050445,-0.028636
-0.18914,-0.043349,-0.048441
-0.18823,-0.020294,-0.064827
-0.18913,-0.0061543,-0.00051482
-0.1893,-0.0020638,-0.011311
-0.1891,-0.0044978,-0.010194
-0.18932,0.00084278,-0.0091977
-0.1893,-0.00024274,0.00031667
-0.18928,-0.073403,-0.0094005
-0.18935,-0.023911,-0.0083441
-0.18934,-0.0032293,-0.0062672
-0.1893,-0.048435,-0.021974
-0.18924,-0.050858,-0.025811
-0.18928,0.00074991,0.00060295
-0.18923,-0.0060216,0.00016854
-0.18939,-0.0017688,-0.0007616
-0.18929,-0.022786,-0.037823
-0.1894,-0.036412,-0.027371
-0.18924,-0.050405,-0.03792
-0.18935,-0.0021445,-0.04776
-0.1894,-0.058394,-0.0012203
-0.18941,-0.059161,-0.033462
-0.16629,-0.041026,0.0010435
-0.18932,-0.015004,-0.0038912
-0.18944,-0.048188,-0.043862
-0.18946,-0.057546,-0.0183
-0.18943,-0.019242,-0.0044353
-0.18898,-0.038068,-0.054446
-0.18948,0.00097624,-0.00066728
-0.18935,0.00024673,0.00053794
-0.18945,-0.0067735,-0.021315
-0.15725,-0.02386,0.0012116
-0.18952,-0.071175,-0.0071212
-0.18952,-0.03656,-0.032223
-0.18949,-0.051189,-0.013038
-0.18952,-0.025177,-0.0412
-0.1895,-0.03925,-0.026679
-0.18954,-0.0078614,-0.038389
-0.15411,-4.5771e-06,-0.014245
-0.18952,-0.02713,-0.043019
-0.18922,-9.1502e-05,-0.025641
-0.18954,-0.019007,-0.041132
-0.18954,-0.013503,-0.023336
-0.18946,-0.061846,-0.023774
-0.18958,-0.046418,-0.011256
-0.18957,-0.023548,-0.014245
-0.1896,0.0017143,0.00036042
-0.18961,-0.0017121,-0.00078253
-0.1896,-0.048599,-0.028189
-0.18961,-0.020022,-0.050241
-0.18959,-0.020085,-0.036969
-0.1896,-0.00673,-0.0044371
-0.18964,-0.023879,-0.0077251
-0.18963,-0.020346,-0.021341
-0.11996,0.0010526,-0.0027904
-0.18931,-0.0334,-0.036646
-0.18966,-0.0027169,-0.013776
-0.18964,-0.0071948,-0.0053731
-0.1896,-0.062391,-0.0064278
-0.18966,-0.024084,-0.019785
-0.18967,-0.010633,-0.0014433
-0.18966,-0.015253,-0.031613
-0.18965,-0.050931,-0.041786
-0.15464,0.00029165,-0.03514
-0.1897,-0.043541,-0.0060485
-0.18968,-0.0079824,-0.0020115
-0.18969,-0.027187,-0.047936
-0.18968,1.5435e-06,-0.0012975
-0.18973,-0.013256,-0.0020696
-0.18971,0.00032412,-0.043792
-0.18973,-0.0031598,-0.033382
-0.1897,-0.023902,-0.011265
-0.18972,-0.064706,-0.023959
-0.18973,0.00065055,-0.0033222
-0.18975,-0.010787,-0.033302
-0.18974,-0.00022572,0.00041932
-0.18975,-0.0096604,-0.011258
-0.18971,-0.0063799,-0.0266
-0.18976,-0.06354,-0.037479
-0.18968,-0.0001125,-3.7356e-05
-0.18977,-0.0049944,-0.0014016
-0.18974,-0.0087783,-0.048999
-0.18978,-0.04183,-0.0045804
-0.1897,-0.025743,-0.035142
-0.18979,-0.00077875,-0.028347
-0.1898,-0.056225,-0.048891
-0.10354,0.0011312,-0.011994
-0.18979,-0.00050881,-0.060632
-0.18982,-0.029517,-0.035305
-0.13373,-0.032835,0.0014287
-0.18967,-0.030185,-0.018139
-0.18985,-0.061536,-0.009473
-0.18987,-0.0072233,-0.011973
-0.15123,0.001592,-0.011575
-0.18989,-0.0030901,-0.0083285
-0.18989,-0.042087,-0.0085873
-0.1899,-0.036705,-0.016766
-0.1899,-0.041014,-0.061882
-0.1899,-3.3949e-05,-4.7226e-05
-0.18991,-0.0021835,-0.010473
-0.18992,0.00011278,-0.038884
-0.18992,-0.009808,-0.058261
-0.18992,-0.043504,-0.014545
-0.18992,-0.060377,-0.010607
-0.18994,-0.0027689,-0.028451
-0.18995,-0.034571,-0.059245
-0.18995,-0.012528,-0.0068183
-0.18995,-0.041194,0.0005102
-0.18995,-0.003871,-0.0076976
-0.18996,-0.036457,-0.058488
-0.18996,-0.060566,-0.041023
-0.18998,-0.00030838,0.00064237
-0.18999,-0.037623,-0.0054596
-0.18999,-0.049367,-0.026452
-0.18999,-0.0095564,-0.012544
-0.19,-0.045338,-0.024022
-0.025051,-0.00038292,-0.017806
-0.025338,-0.016493,-0.017471
-0.023505,-0.015008,-0.010953
-0.027054,-0.013613,-0.014109
-0.042192,-0.010438,-0.02084
-0.034369,-0.0042738,-0.021041
-0.029749,-0.015563,-0.012306
-0.045855,-0.024173,-0.0018199
-0.038209,-0.012933,-0.016847
-0.026396,-0.022699,-0.0009203
-0.027392,-0.0020881,-0.0076505
-0.037626,-0.0059771,-0.027942
-0.028074,-0.0050843,-0.01224
-0.028893,-0.011379,-0.0014707
-0.029609,-0.010589,-0.021712
-0.029128,-0.023425,-0.0094201
-0.037501,-0.02726,-0.0086061
-0.032095,-0.0076079,-0.023671
-0.041314,-0.0017634,-0.023754
-0.03152,-0.0086367,-0.018538
-0.04502,-0.01035,-0.023071
-0.025762,-0.013964,-0.00038692
-0.033332,-0.0016627,-0.0086236
-0.052086,-0.013529,-0.023259
-0.030294,-0.007307,0.00045145
-0.047647,-0.027997,-0.010081
-0.03239,-0.0018272,-9.8214e-05
-0.026867,-0.014364,-0.00049955
-0.038236,-0.012621,-0.01261
-0.024677,-0.0062576,-0.0031634
-0.034061,-0.0021634,6.6782e-05
-0.032979,-0.015569,-0.019691
-0.024154,-0.0075017,-0.013125
-0.029013,-0.0017962,-0.018025
-0.038981,-0.014688,-0.024303
-0.038279,-0.010081,-0.010896
-0.047512,-0.0095114,-0.024199
-0.025361,-0.0011398,-0.011501
-0.040891,-0.018399,-0.011894
-0.04066,-0.02538,-0.012178
-0.028398,-0.021866,-0.0033713
-0.037129,-0.0023849,-0.0037874
-0.037917,-0.0013211,-0.0127
-0.036113,-0.00051491,-0.00045946
-0.049701,-0.032269,-0.0032087
-0.038062,-0.01351,-0.011589
-0.043225,-0.017327,-0.0025029
-0.036232,-0.026783,-0.0099548
-0.029472,-0.00053189,-0.0010684
-0.02752,-0.011911,-0.019715
-0.04995,-0.027114,-0.00083483
-0.047769,-0.0081906,-0.026559
-0.045049,-0.020199,-0.0082312
-0.035594,-0.023972,-0.001559
-0.03884,-0.014722,-0.0049347
-0.036744,-0.0061169,-0.0059217
-0.05903,-0.0055073,-0.033791
-0.044364,-0.0069002,-0.013497
-0.034335,-0.0063934,-0.010646
-0.026094,-0.005748,-0.0068947
-0.045524,-0.0084245,-0.004439
-0.04421,-0.023622,-0.015909
-0.027215,-0.011326,-0.013102
-0.054606,-0.024899,-0.013745
-0.028171,-0.0095946,-0.021504
-0.03084,-0.0043569,-0.0081778
-0.044553,-0.012407,-7.2783e-05
-0.04684,-0.010461,-0.021925
-0.053439,-0.027048,-0.015084
-0.04034,-0.011501,-0.010838
-0.025921,-0.0022142,-0.00034187
-0.050852,-0.0018282,-0.019875
-0.045931,-0.014776,-0.0035991
-0.052785,-0.022239,-0.020914
-0.030777,-0.00045305,-0.0047948
-0.052018,-0.031691,-0.0096957
-0.040313,-0.0008416,-4.4698e-06
-0.046995,-0.017038,-0.0014903
-0.05326,-0.023969,-0.00014584
-0.0316,-0.00020078,-0.0058443
-0.032233,-0.011299,-0.014711
-0.042873,-0.015171,-0.0081462
-0.035138,-0.005349,-0.02363
-0.038667,-0.00073473,-0.00011829
-0.037839,-0.0059031,-0.01061
-0.048232,-0.00093946,-0.0078597
-0.056551,-0.024711,-0.025466
-0.032981,-0.010447,-0.0014949
-0.06504,-0.029677,-0.014406
-0.057649,-0.014489,-0.025693
-0.03245,-0.0027313,-0.0030451
-0.04501,-0.0074757,-0.0029415
-0.052753,-0.029918,-0.013334
-0.061362,-0.0005479,-0.035567
-0.046145,-0.018381,-0.020985
-0.045147,-0.02218,-0.022385
-0.042003,-0.0062139,-0.0045734
-0.041086,-0.0073335,-0.013006
-0.057877,-0.027364,-0.021874
-0.048968,-0.011676,-0.018732
-0.04243,-0.0075817,-0.0075177
-0.050539,-0.010524,-0.0054709
-0.026415,-0.0048072,-0.00012314
-0.049118,-0.0072717,-0.0068373
-0.031009,-0.015862,-0.021298
-0.048099,-0.0058707,-0.0034685
-0.060543,-0.028399,-0.022633
-0.03006,-0.018008,-0.0016905
-0.032706,-0.0035013,-0.020011
-0.052934,-0.0050496,-0.0076023
-0.055988,-0.018213,-0.0091462
-0.053141,-0.0025271,-0.0037873
-0.053878,-0.00086713,-0.029199
-0.052819,-0.012562,-0.026731
-0.053481,-0.0061694,-0.028806
-0.052826,-0.00072277,-0.01566
-0.053152,-0.0030353,-0.0038164
-0.036243,-0.015019,-0.011459
-0.0549,-0.021023,-0.020599
-0.024802,-0.0044645,-0.0092246
-0.052647,-7.1417e-05,0.00081051
-0.049098,-0.024297,-0.014049
-0.047331,-0.012135,-0.020897
-0.060384,-0.028401,-0.016387
-0.05665,-0.019341,-0.024947
-0.062821,-0.017026,-0.031128
-0.055089,-0.015716,-0.013618
-0.052773,-0.011618,-0.016782
-0.049661,-0.00019883,-0.0014094
-0.051352,-0.023168,-0.011513
-0.056033,-0.017952,-0.027887
-0.056096,-0.0097361,-0.020958
-0.049753,-0.023364,-0.0054682
-0.047579,-0.0023109,-0.0018911
-0.046837,-0.0014711,-0.017172
-0.056578,-0.0063386,-0.0012826
-0.057985,-0.00056576,-0.010321
-0.058512,-0.0096824,-0.010861
-0.058814,-0.012569,-0.0041057
-0.048328,-0.021641,-0.013965
-0.05379,-0.0080398,-0.032123
-0.051979,-0.0070261,-0.003476
-0.061805,-0.0090745,-0.035763
-0.059599,-0.029721,-0.017238
-0.058522,-0.015291,-0.031456
-0.051209,-0.030451,-0.0089313
-0.046371,-0.0095619,-0.013695
-0.057567,-0.0022868,-0.0038665
-0.036081,-0.016488,-0.0023654
-0.060573,-0.035741,-0.0055143
-0.051624,-5.9011e-05,0.00018923
-0.051958,-0.002481,-0.00024713
-0.068161,-0.021009,-0.028147
-0.057611,-0.0020503,-0.0021732
-0.030437,-0.018127,-0.0079386
-0.056088,0.00041268,4.6685e-05
-0.049976,-0.00062783,-0.0017134
-0.059665,-0.034305,-0.0059835
-0.045435,-0.0044967,-0.0022074
-0.038432,0.00060059,3.2167e-05
-0.053915,-0.0091841,-0.0050081
-0.05154,-0.0029853,-0.00078053
-0.052187,-0.015062,-0.015899
-0.070358,-0.035886,-0.00065192
-0.055439,-0.020777,-0.024452
-0.050049,-0.0060097,-0.021019
-0.065356,-0.0304,-0.014236
-0.069357,-0.025982,-0.023626
-0.062687,-0.023308,-0.02307
-0.065395,-0.026625,-0.023365
-0.043815,-0.00014752,5.853e-05
-0.070591,-0.029832,-0.026798
-0.042783,-0.013848,-0.010055
-0.054056,-0.00095216,-0.0028689
-0.063973,-0.022438,-0.023522
-0.062125,-0.0159,-0.0025616
-0.060677,-0.01029,-0.026827
-0.062515,-0.013736,-0.0093515
-0.063065,-0.0079394,-0.017608
-0.053359,-0.0057546,-0.013378
-0.058166,-0.011605,-0.0022835
-0.062259,-0.00090216,-0.0014961
-0.035359,-0.0051548,0.00020048
-0.065858,-0.00032052,-0.036083
-0.05962,-0.0025249,-0.0049748
-0.053109,-0.012479,-0.029755
-0.063406,-0.0097114,-0.014589
-0.062541,-0.015858,-0.014297
-0.057412,-0.00099277,-0.0010564
-0.058415,-0.0040607,-0.0014519
-0.055584,-0.0026279,-0.00013726
-0.056221,-0.027275,-0.0042629
-0.057615,-0.0015216,2.1418e-05
-0.071372,-0.024562,-0.027
-0.062441,-0.0039669,-0.006289
-0.051983,-0.0023514,0.00043539
-0.05777,-0.02836,-0.021312
-0.06196,-0.00029856,-0.0032593
-0.057936,0.00057398,1.0978e-05
-0.051143,-0.02139,-0.024377
-0.039745,-0.003431,-0.0023154
-0.064787,-0.02063,-0.020871
-0.038962,-0.008617,-0.010436
-0.064984,-0.0047181,-0.017948
-0.046822,-0.00021122,-0.018292
-0.062736,-0.0047284,-0.034823
-0.045173,-0.017163,-0.014652
-0.053339,-0.0011365,-0.0011799
-0.044083,-0.014134,-0.0093456
-0.033084,-0.0013756,-0.00091278
-0.042348,-0.0014681,-0.00023251
-0.062188,-0.00040295,-2.5936e-05
-0.065783,-0.017515,-0.026731
-0.070827,-0.014904,-0.035846
-0.055014,-0.0064938,-0.013858
-0.061712,-0.0015468,-0.0080527
-0.065605,-0.0046164,-0.0051567
-0.066616,-6.0883e-05,-0.00074202
-0.045293,-0.01715,-0.00075254
-0.069254,-0.033861,-0.011966
-0.059799,-0.0067894,-0.0063365
-0.06748,-0.013355,-0.01514
-0.065286,-0.033683,-0.0063474
-0.060374,-0.0093993,-0.028556
-0.06966,-0.02965,-0.013371
-0.048709,-0.0019165,-0.007087
-0.067123,-0.0048818,-0.033537
-0.062298,-0.0011524,-0.0008898
-0.065414,-0.011065,-0.0011676
-0.067303,-0.014806,-0.014123
-0.062475,-0.014493,-0.010112
-0.069101,-0.0083241,-0.014365
-0.07334,-0.031038,-0.026412
-0.063978,-0.029867,-0.022874
-0.06497,-0.0057825,-0.0043457
-0.075649,-0.039631,-0.01014
-0.054363,-0.011842,-0.0082937
-0.067866,-0.010463,-0.0059694
-0.067369,-0.026429,-0.016475
-0.076897,-0.028997,-0.02983
-0.057788,-5.4903e-05,-0.0014526
-0.061028,-0.015243,-0.018128
-0.061233,-0.0028129,-0.0020127
-0.055024,-0.0015062,-0.0076813
-0.064732,-0.030786,-0.017019
-0.064159,-0.0045591,-0.0093238
-0.058291,-0.0058048,-0.0035771
-0.056839,-0.028324,-0.018097
-0.056574,-0.0067503,-0.0056893
-0.046669,-0.0029277,-0.006631
-0.061838,-0.0071963,-0.0081983
-0.076261,-0.039245,-0.00020377
-0.069721,-0.0021117,-0.0035267
-0.06999,-0.025152,-0.0031132
-0.069434,-0.02849,-0.013804
-0.065799,-0.015666,-0.0077778
-0.054142,-0.00086517,-0.0062032
-0.069509,-0.0031473,-0.0016119
-0.074168,-0.01798,-0.03512
-0.069579,-0.0032169,-0.0025392
-0.067129,-0.018797,-0.023818
-0.056672,-0.00070994,-0.0011241
-0.068931,-0.0038477,-0.0042781
-0.071143,-0.029726,-0.011569
-0.070633,-0.0068541,0.00051709
-0.064293,-0.018589,-0.021518
-0.071636,-0.037872,-0.0016122
-0.064924,-0.0093767,-0.0021485
-0.071604,-0.013439,-0.029929
-0.075627,-0.038616,-0.0029267
-0.070443,-0.0083836,-0.010474
-0.070089,-0.028202,-0.016822
-0.074344,-0.029257,-0.027439
-0.064959,0.00015374,0.00017377
-0.07213,-0.0018297,-0.00079116
-0.069398,0.00014021,0.00027646
-0.070338,-0.0048415,-0.00020556
-0.069145,-0.03259,-0.0087121
-0.06731,-0.00079725,-0.0014568
-0.066638,-0.0064525,-0.00047102
-0.063492,-0.001752,-0.032158
-0.079993,-0.041079,-0.017585
-0.07419,-0.0078694,-0.020356
-0.068658,-0.009234,-0.0074412
-0.07255,-0.0016647,-0.00076265
-0.071425,-0.020078,-0.035165
-0.064154,-0.0024329,-0.014286
-0.071008,-0.018167,4.3689e-05
-0.065214,-0.0061253,-0.028533
-0.064754,-0.0052087,-0.021969
-0.062725,-0.0038948,-0.0068288
-0.062017,-0.018669,-0.022334
-0.069254,-0.010594,-0.0047597
-0.067809,0.00036617,-0.0065718
-0.071032,-0.003215,-0.035054
-0.060666,-0.013574,-0.021343
-0.071704,-0.0022391,-0.0078312
-0.073188,-0.014782,-0.030538
-0.063112,-0.0044368,-0.02001
-0.069207,-0.0035174,-0.005123
-0.071794,-0.02941,-0.0040016
-0.074623,-0.0013308,-0.013414
-0.075739,-0.00079212,-0.038864
-0.073134,-0.0010505,-0.038469
-0.075513,-0.01055,-0.0010547
-0.068666,-0.00045856,-0.0023706
-0.078568,-0.039195,-0.0050941
-0.060759,-0.00026542,-0.00032508
-0.082653,-0.042065,-0.0080641
-0.071494,-0.015768,-0.00077083
-0.073925,-0.00024885,-0.003816
-0.078914,-0.011881,-0.037195
-0.067871,-0.037067,-0.0023333
-0.075095,-0.0034082,-0.00045988
-0.072331,-0.0028675,-0.0052845
-0.073899,-0.0004552,-0.0009305
-0.076179,-0.011285,-0.0072976
-0.071886,-0.003467,-0.00040405
-0.076785,-0.031235,-0.023058
-0.074999,-0.0091906,-0.010485
-0.074797,-0.0083907,-0.038921
-0.076515,-0.011887,-0.018637
-0.064818,-0.025469,-0.017128
-0.075573,-0.00010991,0.0007704
-0.077922,-0.018278,-0.0091584
-0.076173,-0.0058389,-0.00057079
-0.07435,-0.024586,-0.012376
-0.074608,-0.019883,-0.0060062
-0.061499,-0.00013493,-0.0012744
-0.076343,-0.018006,-0.0013536
-0.074763,-0.032928,-0.027368
-0.072016,-0.010629,-0.0027167
-0.079552,-0.032797,-0.0083799
-0.064711,-0.010288,-0.014673
-0.078316,-0.0040112,-0.040858
-0.078762,-0.01044,6.1748e-05
-0.077655,-0.0216,-0.005441
-0.079704,-0.013139,-0.018848
-0.078141,-0.0056259,-0.0030682
-0.079124,-0.0009475,-0.00019556
-0.08288,-0.040063,-0.019005
-0.074516,-0.0022578,-0.011187
-0.079492,-0.020002,-0.020094
-0.075502,-0.0047942,-0.0007828
-0.070239,-0.015414,-0.017531
-0.072889,-0.0072891,-0.011315
-0.07652,-0.0061597,-0.012147
-0.079451,-0.0052776,-0.0017058
-0.079181,-0.013753,-0.0078694
-0.078212,-0.0035098,-0.0039964
-0.084248,-0.0042837,-0.044989
-0.078654,-0.002644,-0.017584
-0.06503,-0.019933,-0.0044929
-0.063263,-0.0060034,2.9384e-05
-0.072039,-0.00086909,-0.0010698
-0.08201,-0.044557,-0.0073825
-0.080471,-0.036569,-0.0079588
-0.076806,-0.029876,-0.0089231
-0.080329,-0.034094,-0.024495
-0.080781,-0.018127,-0.018844
-0.077213,-0.035196,-0.016933
-0.074288,-0.011218,-0.034227
-0.057774,0.00092525,-0.0064313
-0.078387,-0.011051,-0.0075723
-0.078208,-0.01291,-0.011609
-0.077119,-0.017144,-0.0088453
-0.084445,-0.019756,-0.039044
-0.078112,-0.024695,-0.029362
-0.060479,-0.014,-0.0047584
-0.080321,-0.032642,-0.021772
-0.083587,-0.038825,-0.019008
-0.081359,-0.029287,-0.031767
-0.077532,-0.023245,-0.014617
-0.072007,-0.0032805,-0.00013854
-0.077828,-0.018134,-0.013269
-0.082549,-0.022372,-0.039206
-0.075213,-0.0073892,-0.0018677
-0.076684,-0.021997,-0.0018656
-0.081255,-0.0029148,0.00052999
-0.076314,-0.0020776,-0.0077971
-0.082682,-0.0073695,-0.039601
-0.082648,-0.010904,-0.0087269
-0.077683,-0.020564,-0.021734
-0.080736,-0.033639,-0.020298
-0.078866,-0.031354,-0.023457
-0.078144,-0.0011261,-0.0023766
-0.079739,-0.0045769,-0.0056526
-0.078226,-0.018794,-0.0347
-0.084678,-0.041941,-0.0020457
-0.081533,-0.0051544,-0.022587
-0.083098,-0.017531,-0.027548
-0.074135,-0.014756,-0.011568
-0.082537,-0.00039821,-0.00090492
-0.082842,-0.032137,-0.0078188
-0.078337,-0.00097553,-0.012361
